ID,Parent ID,Depth,Subject group,Population,Country,Cohort,Biomarker Time definition,Biospecimen,Analytical method,Biomarker,Biomarker detail,Measurement size,Detected (nb),Detected (%),Detected only?,Arithmetic mean,Arithmetic SD,Geometric mean,Geometric SD,Min,Min (detected),Percentile_05,Percentile_10,Percentile_25,Median,Percentile_75,Percentile_90,Percentile_95,Max,Interquartile range,Mean 95% CI lower,Mean 95% CI upper,GMean 95% CI lower,GMean 95% CI upper,Unit,Converted arithmetic mean,Converted geometric mean,Converted median,Converted unit,Adjustment type,Adjusted on,Regressed on,Expressed as,Publication
3081,,0,Meat eaters,Women with different diets,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, non-fasting",GC-MS after acid hydrolysis,Phytanic acid,"",25,,,,,,5.77,,,,,,,,,,,,,,,4.4,7.57,umol/L,,5770.00,,nmol/L,Crude,,,,Allen 2008
3097,,0,Lacto-ovo-vegetarians,Women with different diets,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, non-fasting",GC-FID,Pentadecylic acid (15:0),"",25,,,,0.23,0.06,,,,,,,,,,,,,,,,,,mmol/L,230000.00,,,nmol/L,Crude,,,,Allen 2008
3098,,0,Lacto-ovo-vegetarians,Women with different diets,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, non-fasting",GC-FID,Margaric acid (17:0),"",25,,,,0.47,0.06,,,,,,,,,,,,,,,,,,mmol/L,470000.00,,,nmol/L,Crude,,,,Allen 2008
3099,,0,Lacto-ovo-vegetarians,Women with different diets,United Kingdom,EPIC (European Prospective Investigation into Cancer and Nutrition),,"Plasma, non-fasting",GC-MS after acid hydrolysis,Phytanic acid,"",25,,,,,,3.93,,,,,,,,,,,,,,,3.0,5.15,umol/L,,3930.00,,nmol/L,Crude,,,,Allen 2008
3116,,0,All,Women of reproductive age participant in a case-control study on congenital heart defects,Netherlands,,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",53,,,,,,,,,,,,11.5,13.5,18.63,,,,,,,,,nmol/L,,,13.50,nmol/L,Crude,,,,Verkleij-Hagoort 2007
3118,,0,All,Women of reproductive age participant in a case-control study on congenital heart defects,Netherlands,,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Vitamin B12,"",53,,,,,,,,,,,,190.0,245.0,339.0,,,,,,,,,pmol/L,,,0.25,nmol/L,Crude,,,,Verkleij-Hagoort 2007
3117,,0,All,Women of reproductive age participant in a case-control study on congenital heart defects,Netherlands,,,"Red blood cell, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",53,,,,,,,,,,,,476.0,596.0,745.0,,,,,,,,,nmol/L,,,596.00,nmol/L,Crude,,,,Verkleij-Hagoort 2007
3151,,0,All [by gender],Adults in California,United States,,baseline,"Red blood cell, fasting",LC-MS/MS,Folates,"",337,,,,1178.0,259.0,,,524.0,,,,,,,,,2301.0,,,,,,nmol/L,1178.00,,,nmol/L,Crude,,,,Owens 2007
3152,10189,1,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,"Fatty acids, saturated (SFA)",Palmitic acid (16:0) + Stearic acid (18:0),43,,,,605.56,127.85,,,,,,,,569.12,,,,,,,,,,ug/mL,605.56,,569.12,mg/L,Crude,,,,McNaughton 2007
3153,3152,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,Palmitic acid (16:0),"",43,,,,362.96,82.93,,,,,,,,346.07,,,,,,,,,,ug/mL,362.96,,346.07,mg/L,Crude,,,,McNaughton 2007
3154,3152,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,Stearic acid (18:0),"",43,,,,201.35,46.77,,,,,,,,196.28,,,,,,,,,,ug/mL,201.35,,196.28,mg/L,Crude,,,,McNaughton 2007
3155,10189,1,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,"Fatty acids, monounsaturated (MUFA)",Oleic acid (cis-18:1n-9),43,,,,177.52,50.81,,,,,,,,162.82,,,,,,,,,,ug/mL,177.52,,162.82,mg/L,Crude,,,,McNaughton 2007
3156,3155,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,Oleic acid (cis-18:1n-9),"",43,,,,134.56,41.47,,,,,,,,126.97,,,,,,,,,,ug/mL,134.56,,126.97,mg/L,Crude,,,,McNaughton 2007
3157,10189,1,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,"Fatty acids, trans","",43,,,,13.65,3.98,,,,,,,,13.58,,,,,,,,,,ug/mL,13.65,,13.58,mg/L,Crude,,,,McNaughton 2007
3158,10189,1,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,"Fatty acids, n6-polyunsaturated (n6-PUFA)",Linoleic acid (LA; cis-18:2n-6) + Arachidonic acid (AA; cis-20:4n-6),43,,,,506.06,102.64,,,,,,,,489.37,,,,,,,,,,ug/mL,506.06,,489.37,mg/L,Crude,,,,McNaughton 2007
3159,10189,1,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,"Fatty acids, n3-polyunsaturated (n3-PUFA)",alpha-Linolenic acid (ALA; cis-18:3n-3) + EPA (cis-20:5n-3) + DHA (cis-22:6n-3) + DPA (cis-22:5n-3),43,,,,79.92,21.71,,,,,,,,78.13,,,,,,,,,,ug/mL,79.92,,78.13,mg/L,Crude,,,,McNaughton 2007
3160,3159,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,"Fatty acids, n3-polyunsaturated (n3-PUFA)",EPA (cis-20:5n-3) + DHA (cis-22:6n-3) + DPA (cis-22:5n-3),43,,,,77.25,21.25,,,,,,,,73.95,,,,,,,,,,ug/mL,77.25,,73.95,mg/L,Crude,,,,McNaughton 2007
3161,3158,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,Linoleic acid (LA; cis-18:2n-6),"",43,,,,286.47,62.88,,,,,,,,271.4,,,,,,,,,,ug/mL,286.47,,271.40,mg/L,Crude,,,,McNaughton 2007
3162,3158,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,Arachidonic acid (AA; cis-20:4n-6),"",43,,,,144.85,41.59,,,,,,,,137.62,,,,,,,,,,ug/mL,144.85,,137.62,mg/L,Crude,,,,McNaughton 2007
3163,3159,2,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,alpha-Linolenic acid (ALA; cis-18:3n-3),"",43,,,,1.66,0.85,,,,,,,,1.33,,,,,,,,,,ug/mL,1.66,,1.33,mg/L,Crude,,,,McNaughton 2007
3164,3160,3,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,EPA (cis-20:5n-3),"",43,,,,11.46,7.49,,,,,,,,9.39,,,,,,,,,,ug/mL,11.46,,9.39,mg/L,Crude,,,,McNaughton 2007
3165,3160,3,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,DPA (cis-22:5n-3),"",43,,,,15.13,4.22,,,,,,,,14.63,,,,,,,,,,ug/mL,15.13,,14.63,mg/L,Crude,,,,McNaughton 2007
3166,3160,3,All,Participants in a dietary validation study,Australia,Nambour Skin Cancer Study,,"Plasma, non-fasting",GC-FID,DHA (cis-22:6n-3),"",43,,,,50.67,15.49,,,,,,,,48.85,,,,,,,,,,ug/mL,50.67,,48.85,mg/L,Crude,,,,McNaughton 2007
3200,,0,All,Elderly participants in three folate supplementation studies,Netherlands,,,"Plasma, fasting",HPLC,Homocysteine,"",1281,,,,12.6,3.1,,,,,,,,,,,,,,,,,,umol/L,12600.00,,,nmol/L,Crude,,,,van de Rest 2007
3201,,0,All,Elderly participants in three folate supplementation studies,Netherlands,,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",1281,,,,12.8,4.4,,,,,,,,,,,,,,,,,,nmol/L,12.80,,,nmol/L,Crude,,,,van de Rest 2007
3203,,0,All,Elderly participants in three folate supplementation studies,Netherlands,,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Vitamin B12,"",1281,,,,318.8,168.4,,,,,,,,,,,,,,,,,,pmol/L,0.32,,,nmol/L,Crude,,,,van de Rest 2007
3202,,0,All,Elderly participants in three folate supplementation studies,Netherlands,,,"Red blood cell, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",1281,,,,661.3,263.9,,,,,,,,,,,,,,,,,,nmol/L,661.30,,,nmol/L,Crude,,,,van de Rest 2007
3205,,0,FACIT-Study,Elderly participants in three folate supplementation studies,Netherlands,FACIT (Folic Acid and Carotid Intima-media Thickness),,"Plasma, fasting",HPLC,Homocysteine,"",819,,,,13.3,2.9,,,,,,,,,,,,,,,,,,umol/L,13300.00,,,nmol/L,Crude,,,,van de Rest 2007
3206,,0,FACIT-Study,Elderly participants in three folate supplementation studies,Netherlands,FACIT (Folic Acid and Carotid Intima-media Thickness),,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",819,,,,12.5,4.4,,,,,,,,,,,,,,,,,,nmol/L,12.50,,,nmol/L,Crude,,,,van de Rest 2007
3208,,0,FACIT-Study,Elderly participants in three folate supplementation studies,Netherlands,FACIT (Folic Acid and Carotid Intima-media Thickness),,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Vitamin B12,"",819,,,,320.3,191.9,,,,,,,,,,,,,,,,,,pmol/L,0.32,,,nmol/L,Crude,,,,van de Rest 2007
3207,,0,FACIT-Study,Elderly participants in three folate supplementation studies,Netherlands,FACIT (Folic Acid and Carotid Intima-media Thickness),,"Red blood cell, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",819,,,,623.2,265.0,,,,,,,,,,,,,,,,,,nmol/L,623.20,,,nmol/L,Crude,,,,van de Rest 2007
3215,,0,Dolfin-Study,Elderly participants in three folate supplementation studies,Netherlands,Dolfin Study,,"Plasma, fasting",HPLC,Homocysteine,"",305,,,,11.6,3.0,,,,,,,,,,,,,,,,,,umol/L,11600.00,,,nmol/L,Crude,,,,van de Rest 2007
3216,,0,Dolfin-Study,Elderly participants in three folate supplementation studies,Netherlands,Dolfin Study,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",305,,,,12.9,4.2,,,,,,,,,,,,,,,,,,nmol/L,12.90,,,nmol/L,Crude,,,,van de Rest 2007
3218,,0,Dolfin-Study,Elderly participants in three folate supplementation studies,Netherlands,Dolfin Study,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Vitamin B12,"",305,,,,316.0,128.0,,,,,,,,,,,,,,,,,,pmol/L,0.32,,,nmol/L,Crude,,,,van de Rest 2007
3217,,0,Dolfin-Study,Elderly participants in three folate supplementation studies,Netherlands,Dolfin Study,,"Red blood cell, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",305,,,,731.4,254.5,,,,,,,,,,,,,,,,,,nmol/L,731.40,,,nmol/L,Crude,,,,van de Rest 2007
3210,,0,CHEF-Study,Elderly participants in three folate supplementation studies,Netherlands,CHEF Study,,"Plasma, fasting",HPLC,Homocysteine,"",157,,,,10.9,2.8,,,,,,,,,,,,,,,,,,umol/L,10900.00,,,nmol/L,Crude,,,,van de Rest 2007
3211,,0,CHEF-Study,Elderly participants in three folate supplementation studies,Netherlands,CHEF Study,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",157,,,,14.3,4.4,,,,,,,,,,,,,,,,,,nmol/L,14.30,,,nmol/L,Crude,,,,van de Rest 2007
3213,,0,CHEF-Study,Elderly participants in three folate supplementation studies,Netherlands,CHEF Study,,"Serum, fasting",Chemiluminescence immunoassay (CLIA),Vitamin B12,"",157,,,,316.3,87.9,,,,,,,,,,,,,,,,,,pmol/L,0.32,,,nmol/L,Crude,,,,van de Rest 2007
3212,,0,CHEF-Study,Elderly participants in three folate supplementation studies,Netherlands,CHEF Study,,"Red blood cell, fasting",Chemiluminescence immunoassay (CLIA),Folates,"",157,,,,727.4,234.9,,,,,,,,,,,,,,,,,,nmol/L,727.40,,,nmol/L,Crude,,,,van de Rest 2007
3284,,0,Males,High school students,Taiwan,,,"Plasma, fasting",HPLC,Pyridoxal 5'-phosphate,"",65,,,,58.1,17.6,,,,,,,,,,,,,,,,,,nmol/L,58.10,,,nmol/L,Crude,,,,Chang 2007
3285,,0,Males,High school students,Taiwan,,,"Urine, 24-h",HPLC,4-Pyridoxic acid,"",65,,,,6.3,2.8,,,,,,,,,,,,,,,,,,umol/day,6.30,,,umol/day,Crude,,,,Chang 2007
3286,,0,Females,High school students,Taiwan,,,"Plasma, fasting",HPLC,Pyridoxal 5'-phosphate,"",62,,,,57.2,19.3,,,,,,,,,,,,,,,,,,nmol/L,57.20,,,nmol/L,Crude,,,,Chang 2007
3287,,0,Females,High school students,Taiwan,,,"Urine, 24-h",HPLC,4-Pyridoxic acid,"",62,,,,6.1,2.6,,,,,,,,,,,,,,,,,,umol/day,6.10,,,umol/day,Crude,,,,Chang 2007
3292,,0,All,Subjects from the Nestlé Research Centre,Switzerland,,,"Plasma, fasting",GC-MS,Alkylresorcinols,"",29,,,,55.8,26.8,,,16.7,,,,,,,,,108.38,,,,,,nmol/L,55.80,,,nmol/L,Crude,,,,Ross 2009
3315,10224,1,All,Volunteers from the Perth metropolitan area,Australia,,,"Red blood cell membrane, fasting",GC-FID,EPA (cis-20:5n-3),"",91,,,,1.42,0.7,1.33,,,,,,,,,,,,,,,,,percentRoot,1.42,1.33,,percentRoot,Crude,,,,Mina 2007
3317,10224,1,All,Volunteers from the Perth metropolitan area,Australia,,,"Red blood cell membrane, fasting",GC-FID,DHA (cis-22:6n-3),"",91,,,,5.28,1.2,5.17,,,,,,,,,,,,,,,,,percentRoot,5.28,5.17,,percentRoot,Crude,,,,Mina 2007
3363,10154,1,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, saturated (SFA)",Palmitic acid (16:0),2048,,,,43.2,1.1,,,,,,,,,,,,,,,,,,percentRoot,43.20,,,percentRoot,Crude,,,,Hodge 2007
3364,10154,1,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, monounsaturated (MUFA)",Palmitoleic acid (cis-16:1n-7) + Oleic acid (cis-18:1n-9),2048,,,,13.2,2.0,,,,,,,,,,,,,,,,,,percentRoot,13.20,,,percentRoot,Crude,,,,Hodge 2007
3365,10154,1,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, polyunsaturated (PUFA)",alpha-Linolenic acid (ALA; cis-18:3n-3) + EPA (cis-20:5n-3) + DHA (cis-22:6n-3) + Linoleic acid (LA; cis-18:2n-6) + Arachidonic acid (AA; cis-20:4n-6),2048,,,,42.6,2.0,,,,,,,,,,,,,,,,,,percentRoot,42.60,,,percentRoot,Crude,,,,Hodge 2007
3366,10154,1,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, trans","",2048,,,,1.0,0.4,,,,,,,,,,,,,,,,,,percentRoot,1.00,,,percentRoot,Crude,,,,Hodge 2007
3367,3365,2,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, n6-polyunsaturated (n6-PUFA)",Linoleic acid (LA; cis-18:2n-6) + Arachidonic acid (AA; cis-20:4n-6),2048,,,,35.3,2.5,,,,,,,,,,,,,,,,,,percentRoot,35.30,,,percentRoot,Crude,,,,Hodge 2007
3368,3365,2,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, n3-polyunsaturated (n3-PUFA)",alpha-Linolenic acid (ALA; cis-18:3n-3) + EPA (cis-20:5n-3) + DHA (cis-22:6n-3),2048,,,,6.7,1.5,,,,,,,,,,,,,,,,,,percentRoot,6.70,,,percentRoot,Crude,,,,Hodge 2007
3369,3363,2,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Palmitic acid (16:0),"",2048,,,,25.4,1.5,,,,,,,,,,,,,,,,,,percentRoot,25.40,,,percentRoot,Crude,,,,Hodge 2007
3370,3364,2,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Palmitoleic acid (cis-16:1n-7),"",2048,,,,0.41,0.21,,,,,,,,,,,,,,,,,,percentRoot,0.41,,,percentRoot,Crude,,,,Hodge 2007
3371,3364,2,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Oleic acid (cis-18:1n-9),"",2048,,,,9.8,1.6,,,,,,,,,,,,,,,,,,percentRoot,9.80,,,percentRoot,Crude,,,,Hodge 2007
3372,3367,3,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Linoleic acid (LA; cis-18:2n-6),"",2048,,,,20.0,2.9,,,,,,,,,,,,,,,,,,percentRoot,20.00,,,percentRoot,Crude,,,,Hodge 2007
3373,3367,3,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Arachidonic acid (AA; cis-20:4n-6),"",2048,,,,10.4,1.8,,,,,,,,,,,,,,,,,,percentRoot,10.40,,,percentRoot,Crude,,,,Hodge 2007
3374,3368,3,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,alpha-Linolenic acid (ALA; cis-18:3n-3),"",2048,,,,0.16,0.08,,,,,,,,,,,,,,,,,,percentRoot,0.16,,,percentRoot,Crude,,,,Hodge 2007
3375,3368,3,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,EPA (cis-20:5n-3),"",2048,,,,1.1,0.5,,,,,,,,,,,,,,,,,,percentRoot,1.10,,,percentRoot,Crude,,,,Hodge 2007
3376,3368,3,Males,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,DHA (cis-22:6n-3),"",2048,,,,4.0,1.1,,,,,,,,,,,,,,,,,,percentRoot,4.00,,,percentRoot,Crude,,,,Hodge 2007
3405,10155,1,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, saturated (SFA)",Palmitic acid (16:0),2391,,,,43.0,1.2,,,,,,,,,,,,,,,,,,percentRoot,43.00,,,percentRoot,Crude,,,,Hodge 2007
3406,10155,1,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, monounsaturated (MUFA)",Palmitoleic acid (cis-16:1n-7) + Oleic acid (cis-18:1n-9),2391,,,,13.0,1.7,,,,,,,,,,,,,,,,,,percentRoot,13.00,,,percentRoot,Crude,,,,Hodge 2007
3407,10155,1,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, polyunsaturated (PUFA)",alpha-Linolenic acid (ALA; cis-18:3n-3) + EPA (cis-20:5n-3) + DHA (cis-22:6n-3) + Linoleic acid (LA; cis-18:2n-6) + Arachidonic acid (AA; cis-20:4n-6),2391,,,,42.9,1.9,,,,,,,,,,,,,,,,,,percentRoot,42.90,,,percentRoot,Crude,,,,Hodge 2007
3408,10155,1,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, trans","",2391,,,,1.1,0.4,,,,,,,,,,,,,,,,,,percentRoot,1.10,,,percentRoot,Crude,,,,Hodge 2007
3409,3407,2,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, n6-polyunsaturated (n6-PUFA)",Linoleic acid (LA; cis-18:2n-6) + Arachidonic acid (AA; cis-20:4n-6),2391,,,,35.7,2.4,,,,,,,,,,,,,,,,,,percentRoot,35.70,,,percentRoot,Crude,,,,Hodge 2007
3410,3407,2,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,"Fatty acids, n3-polyunsaturated (n3-PUFA)",alpha-Linolenic acid (ALA; cis-18:3n-3) + EPA (cis-20:5n-3) + DHA (cis-22:6n-3),2391,,,,6.6,1.4,,,,,,,,,,,,,,,,,,percentRoot,6.60,,,percentRoot,Crude,,,,Hodge 2007
3411,3405,2,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Palmitic acid (16:0),"",2391,,,,25.1,1.6,,,,,,,,,,,,,,,,,,percentRoot,25.10,,,percentRoot,Crude,,,,Hodge 2007
3412,3406,2,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Palmitoleic acid (cis-16:1n-7),"",2391,,,,0.44,0.19,,,,,,,,,,,,,,,,,,percentRoot,0.44,,,percentRoot,Crude,,,,Hodge 2007
3413,3406,2,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Oleic acid (cis-18:1n-9),"",2391,,,,9.5,1.4,,,,,,,,,,,,,,,,,,percentRoot,9.50,,,percentRoot,Crude,,,,Hodge 2007
3414,3409,3,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Linoleic acid (LA; cis-18:2n-6),"",2391,,,,20.3,2.9,,,,,,,,,,,,,,,,,,percentRoot,20.30,,,percentRoot,Crude,,,,Hodge 2007
3415,3409,3,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,Arachidonic acid (AA; cis-20:4n-6),"",2391,,,,10.4,1.8,,,,,,,,,,,,,,,,,,percentRoot,10.40,,,percentRoot,Crude,,,,Hodge 2007
3416,3410,3,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,alpha-Linolenic acid (ALA; cis-18:3n-3),"",2391,,,,0.18,0.08,,,,,,,,,,,,,,,,,,percentRoot,0.18,,,percentRoot,Crude,,,,Hodge 2007
3417,3410,3,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,EPA (cis-20:5n-3),"",2391,,,,1.0,0.5,,,,,,,,,,,,,,,,,,percentRoot,1.00,,,percentRoot,Crude,,,,Hodge 2007
3418,3410,3,Females,Participants in a case-cohort study,Australia,MCCS (Melbourne Collaborative Cohort Study),,"Plasma, fasting and non-fasting",GC-FID,DHA (cis-22:6n-3),"",2391,,,,4.1,1.1,,,,,,,,,,,,,,,,,,percentRoot,4.10,,,percentRoot,Crude,,,,Hodge 2007
3449,3455,1,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,5-n-Heptadecylresorcinol (C17:0),"",56,,,,10.5,5.7,,,,,,,,,,,,,,,,,,nmol/L,10.50,,,nmol/L,Crude,,,,Aubertin-Leheudre 2008
3450,3455,1,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,5-n-Nonadecylresorcinol (C19:0),"",56,,,,19.3,12.2,,,,,,,,,,,,,,,,,,nmol/L,19.30,,,nmol/L,Crude,,,,Aubertin-Leheudre 2008
3451,3455,1,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,5-n-Heneicosylresorcinol (C21:0),"",56,,,,17.3,9.5,,,,,,,,,,,,,,,,,,nmol/L,17.30,,,nmol/L,Crude,,,,Aubertin-Leheudre 2008
3452,3455,1,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,5-n-Tricosylresorcinol (C23:0),"",56,,,,11.3,6.0,,,,,,,,,,,,,,,,,,nmol/L,11.30,,,nmol/L,Crude,,,,Aubertin-Leheudre 2008
3453,3455,1,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,5-n-Pentacosylresorcinol (C25:0),"",56,,,,7.1,3.9,,,,,,,,,,,,,,,,,,nmol/L,7.10,,,nmol/L,Crude,,,,Aubertin-Leheudre 2008
3454,3455,1,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0),"",56,,,,0.62,0.22,,,,,,,,,,,,,,,,,,without unit,0.62,,,without unit,Crude,,,,Aubertin-Leheudre 2008
3455,,0,All [by diet],Postmenopausal and premenopausal women living in the Helsinki area,Finland,,,"Plasma, fasting",GC-MS,Alkylresorcinols,5-n-Heptadecylresorcinol (C17:0) + 5-n-Nonadecylresorcinol (C19:0) + 5-n-Heneicosylresorcinol (C21:0) + 5-n-Tricosylresorcinol (C23:0) + 5-n-Pentacosylresorcinol (C25:0) + 5-n-Heptadecylresorcinol (C17:0) / 5-n-Heneicosylresorcinol (C21:0),56,,,,65.5,34.7,,,,,,,,,,,,,,,,,,nmol/L,65.50,,,nmol/L,Crude,,,,Aubertin-Leheudre 2008
