"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"62820","HEFIYUQVAZFDEE-UHFFFAOYSA-N","MSBNK-Univ_Connecticut-CO000174","Ergocristine","610.30306",609.295119383,"HMDB0251908",NA,"T3D3688",NA,NA,NA
"62830","HEFNNWSXXWATRW-JTQLQIEISA-N","EA020311","Ibuprofen","207.138",NA,NA,"DTXSID9048724",NA,NA,NA,43415
"62869","HEFNNWSXXWATRW-UHFFFAOYNA-N","CC(C)CC1=CC=C(C=C1)C(C)C(O)=O","2-(4-ISOBUTYLPHENYL)PROPIONIC ACID","207.1379563",206.13067982,NA,NA,"T3D2970",NA,NA,NA
"62872","HEFNNWSXXWATRW-UHFFFAOYSA-N","O=C(O)C(C1=CC=C(C=C1)CC(C)C)C","Ibuprofen","207.137",206.13067982,"HMDB0001925","DTXSID5020732",NA,"FDB022743",NA,5855
"62885","HEGSGKPQLMEBJL-RKQHYHRCSA-N","OCC1OC(OCCCCCCCC)C(O)C(O)C1O","NCGC00385963-01!(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-octoxyoxane-3,4,5-triol","310.223",NA,NA,"DTXSID6042234",NA,NA,NA,41128
"62888","HEMJJKBWTPKOJG-UHFFFAOYSA-N","EQ307103","Gemfibrozil","251.1642",250.15689457,"HMDB0015371","DTXSID0020652","T3D4809",NA,"Gemfibrozil",5296
"62912","HEMSJKZDHNSSEW-UHFFFAOYSA-N","O=C(O)C1=C(O)C=C(OC(=O)C=2C(O)=CC(O)=CC2C)C=C1C","lecanoric acid","319.08",318.073955,NA,"DTXSID60197384",NA,NA,"Lecanoric acid",15871
"62914","HEMSJKZDHNSSEW-UHFFFAOYSA-N","O=C(O)C1=C(O)C=C(OC(=O)C=2C(O)=CC(O)=CC2C)C=C1C","Lecanoric Acid","357.052410888672",318.073955,NA,"DTXSID60197384",NA,NA,"Lecanoric acid",15871
"62915","HEMSJKZDHNSSEW-UHFFFAOYSA-N","O=C(O)C1=C(O)C=C(OC(=O)C=2C(O)=CC(O)=CC2C)C=C1C","lecanoric acid","341.06",318.073955,NA,"DTXSID60197384",NA,NA,"Lecanoric acid",15871
"62998","HEOCBCNFKCOKBX-UHFFFAOYSA-N","AU245201","4-Methylbenzylidene camphor","255.1743",254.167065328,"HMDB0246209",NA,NA,NA,NA,NA
"63011","HEPYYVMIJBDNIM-UHFFFAOYSA-N","CCMSLIB00000846036","NCGC00385831-01!7-hydroxy-3-(2-methylbut-3-en-2-yl)-6-(3-methylbut-2-enyl)chromen-2-one","316.191",298.15689457,"HMDB0030729","DTXSID90556369",NA,NA,NA,NA
"63012","HEPYYVMIJBDNIM-UHFFFAOYSA-N","O=C1OC=2C=C(O)C(=CC2C=C1C(C=C)(C)C)CC=C(C)C","NCGC00385831-01!7-hydroxy-3-(2-methylbut-3-en-2-yl)-6-(3-methylbut-2-enyl)chromen-2-one","299.164",298.15689457,"HMDB0030729","DTXSID90556369",NA,NA,NA,NA
"63015","HEQOJEGTZCTHCF-UHFFFAOYSA-N","O=C(C=1C=CC=CC1)CN","2-Aminoacetophenone","136.07569036617",135.068413915,"HMDB0032628","DTXSID80210206",NA,"FDB010572",NA,NA
"63019","HERPVHLYIHBEFW-UHFFFAOYSA-N","MoNA017494","Glutamic acid diethyl ester","204.1236",203.115758031,"HMDB0252807","DTXSID10328242",NA,NA,NA,NA
"63025","HEULMVKOOVHXME-UHFFFAOYSA-N","CCMSLIB00004751467","Parietinic acid","315.049",NA,NA,"DTXSID10467781",NA,NA,NA,NA
"63028","HEURTYMJWQPWNN-UHFFFAOYSA-N","VF-NPL-QTOF002883","2-[2-(3,4-dimethoxyphenyl)ethyl]-4-methoxy-2,3-dihydropyran-6-one","293.1383",292.13107375,"HMDB0030767",NA,NA,NA,NA,NA
"63030","HEURTYMJWQPWNN-UHFFFAOYSA-N","O=C1OC(CC(OC)=C1)CCC2=CC=C(OC)C(OC)=C2","2-[2-(3,4-dimethoxyphenyl)ethyl]-4-methoxy-2,3-dihydropyran-6-one","331.09423828125",292.13107375,"HMDB0030767",NA,NA,NA,NA,NA
"63031","HEURTYMJWQPWNN-UHFFFAOYSA-N","O=C1OC(CC(OC)=C1)CCC2=CC=C(OC)C(OC)=C2","2-[2-(3,4-dimethoxyphenyl)ethyl]-4-methoxy-2,3-dihydropyran-6-one","315.120269775391",292.13107375,"HMDB0030767",NA,NA,NA,NA,NA
"63032","HEURTYMJWQPWNN-UHFFFAOYSA-N","VF-NPL-QTOF002879","2-[2-(3,4-dimethoxyphenyl)ethyl]-4-methoxy-2,3-dihydropyran-6-one","310.1649",292.13107375,"HMDB0030767",NA,NA,NA,NA,NA
"63049","HEURTYMJWQPWNN-UHFFFAOYSA-N","CCMSLIB00005722083","NCGC00178573-02!2-[2-(3,4-dimethoxyphenyl)ethyl]-4-methoxy-2,3-dihydropyran-6-one [IIN-based on: CCMSLIB00000847919]","275.128",292.13107375,"HMDB0030767",NA,NA,NA,NA,NA
"63074","HEYVINCGKDONRU-UHFFFAOYSA-N","CCMSLIB00000078471","Amfebutamone (Bupropion)","240.115",NA,NA,"DTXSID6044561",NA,NA,NA,NA
"63076","HEYZWPRKKUGDCR-QBXMEVCASA-N","O=C1OCCC2(O)C1=COC(OC3OC(CO)C(O)C(O)C3O)C2C=C","Swertiamarin","397.11",NA,NA,"DTXSID50169676",NA,NA,NA,NA
"63078","HEYZWPRKKUGDCR-QBXMEVCASA-N","O=C1OCCC2(O)C1=COC(OC3OC(CO)C(O)C(O)C3O)C2C=C","Swertiamarin","375.13",NA,NA,"DTXSID50169676",NA,NA,NA,NA
"63218","HEYZWPRKKUGDCR-UHFFFAOYSA-N","PR310455","Swertiamarin","375.12857",374.121296908,"HMDB0258644",NA,NA,NA,NA,NA
"63220","HEZNVIYQEUHLNI-UHFFFAOYSA-N","OC(=NC)OC=1C=CC=CC1CSCC","Pesticide2_Ethiofencarb_C11H15NO2S_Phenol, 2-[(ethylthio)methyl]-, methylcarbamate","248.071",225.082349419,"HMDB0031782","DTXSID3037545","T3D0964",NA,"Ethiofencarb",38483
"63221","HEZNVIYQEUHLNI-UHFFFAOYSA-N","LU098303","Ethiofencarb","226.0896",225.082349419,"HMDB0031782","DTXSID3037545","T3D0964",NA,"Ethiofencarb",38483
"63228","HEZNVIYQEUHLNI-UHFFFAOYSA-N","CCMSLIB00001058560","Pesticide2_Ethiofencarb_C11H15NO2S_Phenol, 2-[(ethylthio)methyl]-, methylcarbamate","243.116",225.082349419,"HMDB0031782","DTXSID3037545","T3D0964",NA,"Ethiofencarb",38483
"63242","HFACYLZERDEVSX-UHFFFAOYSA-N","AU243304","Benzidine","185.1073",184.100048394,"HMDB0041835","DTXSID2020137","T3D0026",NA,"Benzidine",80495
"63255","HFCYZXMHUIHAQI-UHFFFAOYSA-N","OC(=NC=1C=CC=CC1)NC=2SN=NC2","Pesticide2_Thidiazuron_C9H8N4OS_1-Phenyl-3-(1,2,3-thiadiazol-5-yl)urea","221.049",220.041881588,NA,"DTXSID0032651","T3D4541",NA,NA,NA
"63281","HFDLDPJYCIEXJP-UHFFFAOYSA-N","MSBNK-MetaboLights-ML002101","6-methoxyquinoline","160.0757",159.068414,NA,"DTXSID9063746",NA,NA,"6-Methoxyquinoline",72822
"63288","HFGSQOYIOKBQOW-UHFFFAOYSA-N","PR310390","Corosolic acid","473.36254",472.355260024,"HMDB0250454",NA,NA,"FDB013735",NA,NA
"63290","HFGSQOYIOKBQOW-ZSDYHTTISA-N","C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2[C@H]1C)C(O)=O","Corosolic acid","473.3625365",472.355260026,"HMDB0304746",NA,NA,"FDB097386",NA,NA
"63292","HFGSQOYIOKBQOW-ZSDYHTTISA-N","O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC4(C)C3(C)CC1","Corosolic acid","495.345",472.355260026,"HMDB0304746",NA,NA,"FDB097386",NA,NA
"63406","HFNKQEVNSGCOJV-HNNXBMFYSA-N","N#CCC(N1N=CC(=C1)C=2N=CN=C3NC=CC32)C4CCCC4","Ruxolitinib (INCB018424)","307.167",NA,NA,"DTXSID30678918",NA,NA,NA,NA
"63413","HFVMLYAGWXSTQI-QYXZOKGRSA-N","O=C1CCC2(C)C(C1)CCC3C4CC=CC4(C)CCC32","MLS000069748-01!5ALPHA-ANDROST-16-EN-3-ONE","273.223",272.214015522,"HMDB0034406","DTXSID0040965",NA,NA,NA,37894
"63416","HFZWRUODUSTPEG-UHFFFAOYSA-N","MoNA032666","2,4-DICHLOROPHENOL","162.9711961",161.963920164,"HMDB0004811","DTXSID1020439","T3D0209","FDB023422","2,4-Dichlorophenol",16738
"63428","HGBGXSPIBLZGHS-SJCJKPOMSA-N","MSBNK-LCSB-LU062802","UK-373911","385.0539",NA,NA,"DTXSID5047295",NA,NA,NA,NA
"63449","HGFWMGARSDHJFP-UHFFFAOYSA-N","CCMSLIB00003142436","7-propyltheophylline","223.119",NA,NA,"DTXSID20357200",NA,NA,NA,NA
"63453","HGMDNMBBCKDWTQ-UHFFFAOYSA-N","MoNA041257","Arcaine","173.0784",172.143645,NA,"DTXSID80110030",NA,NA,"1,4-Diguanidinobutane",16652
"63454","HGNHIFJNOKGSKI-UHFFFAOYSA-N","MSBNK-RIKEN-PR310445","Oxyacanthine","609.29591",608.288637022,"HMDB0030172",NA,NA,NA,NA,NA
"63460","HGUVPEBGCAVWID-KETMJRJWSA-N","MSBNK-RIKEN-PR302839","Apigenin-6-C-glucoside-7-O-glucoside","595.1657467",NA,NA,"DTXSID10174201",NA,NA,NA,75439
"63501","HGUVPEBGCAVWID-UHFFFAOYSA-N","PR310987","Apigenin-6-C-glucoside-7-O-glucoside","595.16575",594.15847029,"HMDB0257484",NA,NA,"FDB016655",NA,NA
"63507","HGVAHYJMDVROLE-UHFFFAOYSA-N","VF-NPL-QEHF017597","3-[(1-Carboxyvinyl)oxy]benzoic acid","247.000335693359",NA,NA,"DTXSID30635905",NA,NA,NA,77107
"63509","HGVAHYJMDVROLE-UHFFFAOYSA-N","VF-NPL-QEHF017601","3-[(1-Carboxyvinyl)oxy]benzoic acid","226.070999145508",NA,NA,"DTXSID30635905",NA,NA,NA,77107
"63510","HGVAHYJMDVROLE-UHFFFAOYSA-N","VF-NPL-QEHF017594","3-[(1-Carboxyvinyl)oxy]benzoic acid","231.026382446289",NA,NA,"DTXSID30635905",NA,NA,NA,77107
"63512","HGVAHYJMDVROLE-UHFFFAOYSA-N","VF-NPL-QEHF017589","3-[(1-Carboxyvinyl)oxy]benzoic acid","209.044448852539",NA,NA,"DTXSID30635905",NA,NA,NA,77107
"63531","HGXBRUKMWQGOIE-AFHBHXEDSA-N","OC1=CC=C(C=C1OC)C2OCC3C(OCC23)C4=CC=C(O)C(OC)=C4","(+)-Pinoresinol","359.149",358.141638,NA,NA,NA,NA,"Pinoresinol",40
"63532","HGXBRUKMWQGOIE-AFHBHXEDSA-N","OC1=CC=C(C=C1OC)C2OCC3C(OCC23)C4=CC=C(O)C(OC)=C4","(+)-Pinoresinol","381.13",358.141638,NA,NA,NA,NA,"Pinoresinol",40
"63578","HGXBRUKMWQGOIE-AFHBHXEDSA-N","CCMSLIB00000848425","NCGC00180117-02!4-[(3S,3aR,6S,6aR)-6-(4-hydroxy-3-methoxyphenyl)-1,3,3a,4,6,6a-hexahydrofuro[3,4-c]furan-3-yl]-2-methoxyphenol","376.176",358.141638,NA,NA,NA,NA,"Pinoresinol",40
"63618","HHJTWTPUPVQKNA-JIAPQYILSA-N","CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","D-Glucosyl-beta1-1'-D-erythoro-Sphingosine","462.3425294",NA,NA,NA,NA,NA,NA,71981
"63623","HHJTWTPUPVQKNA-PIIMIWFASA-N","MSBNK-Keio_Univ-KO009198","Psychosine","462/247",461.335252857,"HMDB0000648",NA,NA,NA,"Psychosine",16874
"63624","HHJTWTPUPVQKNA-PIIMIWFASA-N","MSBNK-Keio_Univ-KO003798","Psychosine","462",461.335252857,"HMDB0000648",NA,NA,NA,"Psychosine",16874
"63638","HHJTWTPUPVQKNA-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS082006","D-Glucosyl-beta1-1'-D-erythoro-Sphingosine","462.62",461.335252857,"HMDB0242640",NA,NA,NA,NA,NA
"63644","HHJUWIANJFBDHT-KOTLKJBCSA-N","FiehnHILIC002414","Vindesine","754.4197",753.410149139,"HMDB0014454","DTXSID6023739","T3D2479",NA,NA,36373
"63648","HHQAGBQXOWLTLL-UHFFFAOYSA-N","LU081703","2-Hydroxy-3-phenoxypropyl prop-2-enoate","223.0965",NA,NA,"DTXSID1044851",NA,NA,NA,NA
"63654","HHUQPWODPBDTLI-UHFFFAOYSA-N","MSBNK-Eawag-EQ317606","Prothioconazole-desethio","312.0665",NA,NA,"DTXSID3044338",NA,NA,NA,NA
"63691","HHZIURLSWUIHRB-UHFFFAOYSA-N","EQ358804","Nilotinib","530.1911",529.183792976,"HMDB0015595","DTXSID5042663",NA,NA,NA,52172
"63719","HIGQPQRQIQDZMP-DHZHZOJOSA-N","O=C(OCC=C(C)CCC=C(C)C)C","(2E)-3,7-dimethyl-2,6-octadienyl acetate","197.15",196.146329884,"HMDB0035157","DTXSID0020654",NA,NA,"3,7-Dimethyl-2E,6-octadienyl acetate",5331
"63720","HIGQPQRQIQDZMP-DHZHZOJOSA-N","O=C(OCC=C(C)CCC=C(C)C)C","(2E)-3,7-dimethyl-2,6-octadienyl acetate","219.14",196.146329884,"HMDB0035157","DTXSID0020654",NA,NA,"3,7-Dimethyl-2E,6-octadienyl acetate",5331
"63796","HIGQPQRQIQDZMP-FLIBITNWSA-N","O=C(OCC=C(C)CCC=C(C)C)C","(2Z)-3,7-dimethyl-2,6-octadienyl acetate","197.15",196.146329884,NA,"DTXSID2047068","T3D4837","FDB014946","Geranyl acetate",141210
"63797","HIGQPQRQIQDZMP-FLIBITNWSA-N","O=C(OCC=C(C)CCC=C(C)C)C","(2Z)-3,7-dimethyl-2,6-octadienyl acetate","219.14",196.146329884,NA,"DTXSID2047068","T3D4837","FDB014946","Geranyl acetate",141210
"63904","HIGQPQRQIQDZMP-UHFFFAOYSA-N","O=C(OCC=C(C)CCC=C(C)C)C","Nerylacetate","197.15360633617",196.146329884,"HMDB0061816","DTXSID8048153",NA,NA,NA,NA
"63910","HITJFUSPLYBJPE-UHFFFAOYSA-N","OC1=CC=C(CCC2=CC(O)=CC(O)=C2)C=C1","alpha,beta-Dihydroresveratrol","231.1015708",230.094294314,"HMDB0240498",NA,NA,"FDB029989",NA,4582
"63949","HIWJJOYYZFELEZ-FFYOZGDPSA-N","MSBNK-IPB_Halle-PN000015","Genistein 8-C-glucoside","433.116",NA,NA,"DTXSID10415186",NA,NA,NA,5304
"63950","HIWPGCMGAMJNRG-VXSGSMIHSA-N","FiehnHILIC000037","2-alpha-Mannobiose","343.1235",NA,NA,"DTXSID60455214",NA,NA,NA,59584
"63952","HIYAVKIYRIFSCZ-CVXKHCKVSA-N","CCMSLIB00003739947","Calcimycin","524.274",523.268237,NA,"DTXSID1040405",NA,NA,"Calcimycin",NA
"63954","HIYWOHBEPVGIQN-UHFFFAOYSA-N","MSBNK-CASMI_2012-SMI00141","1H-Benzo[g]indole","167.073",NA,NA,"DTXSID3075202",NA,NA,NA,NA
"63958","HJBUYKZTEBZNSH-UHFFFAOYSA-N","O=C1C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC(C4=CC=C(O)C=C4)C1","Neoliquiritin","441.11",418.126382302,"HMDB0037490",NA,NA,"FDB016562",NA,NA
"63961","HJBUYKZTEBZNSH-UHFFFAOYSA-N","O=C1C2=CC=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC(C4=CC=C(O)C=C4)C1","Neoliquiritin","419.13",418.126382302,"HMDB0037490",NA,NA,"FDB016562",NA,NA
"64099","HJBWJAPEBGSQPR-GQCTYLIASA-N","MSBNK-RIKEN-PR302363","3,4-Dimethoxycinnamic acid","209.0808353",208.073558872,"HMDB0034315",NA,NA,"FDB012665","3-(3,4-Dimethoxyphenyl)-2-propenoic acid",86549
"64109","HJBWJAPEBGSQPR-GQCTYLIASA-N","O=C(O)C=CC1=CC=C(OC)C(OC)=C1","3,4-Dimethoxycinnamic Acid","231.036628336846",208.073558872,"HMDB0034315",NA,NA,"FDB012665","3-(3,4-Dimethoxyphenyl)-2-propenoic acid",86549
"64119","HJBWJAPEBGSQPR-GQCTYLIASA-N","COC1=C(OC)C=C(\C=C\C(O)=O)C=C1","3,4-Dimethoxycinnamic acid; LC-ESI-QTOF; MS2; CE","191.070271",208.073558872,"HMDB0034315",NA,NA,"FDB012665","3-(3,4-Dimethoxyphenyl)-2-propenoic acid",86549
"64167","HJCMDXDYPOUFDY-WHFBIAKZSA-N","MoNA019244","Alanyl-Glutamine; AIF; CE10; MS2Dec","218.113540649414",217.106255975,"HMDB0028685","DTXSID20192658",NA,"FDB111745","Ala-Gln",73788
"64194","HJJVPARKXDDIQD-UHFFFAOYSA-N","MSBNK-Eawag-EQ370001","Bromuconazole","375.9614",NA,NA,"DTXSID9032531",NA,NA,NA,81900
"64215","HJLSLZFTEKNLFI-UHFFFAOYSA-N","O=N(=O)C1=CN=C(N1CCS(=O)(=O)CC)C","Tinidazole","248.06995353717",247.062676609,"HMDB0015047","DTXSID4023676",NA,NA,NA,63627
"64221","HJMQDJPMQIHLPB-UHFFFAOYSA-N","FiehnHILIC002425","Zardaverine","269.0752",268.065948606,"HMDB0259989","DTXSID8042559",NA,NA,NA,46548
"64225","HJMVPNAZPFZXCP-UHFFFAOYSA-N","MSBNK-KWR-KW109202","5-(Difluoromethoxy)-2-mercapto-1H-benzimidazole","217.0242",NA,NA,"DTXSID80243352",NA,NA,NA,NA
"64234","HJORMJIFDVBMOB-GFCCVEGCSA-N","O=C1NCC(C2=CC=C(OC)C(OC3CCCC3)=C2)C1","S-(+)-Rolipram","276.159",NA,NA,"DTXSID30234634",NA,NA,NA,59540
"64236","HJORMJIFDVBMOB-UHFFFAOYSA-N","O=C1NCC(C2=CC=C(OC)C(OC3CCCC3)=C2)C1","Rolipram","551.314",275.15214354,"HMDB0257294","DTXSID3044124",NA,NA,NA,104872
"64240","HJORMJIFDVBMOB-UHFFFAOYSA-N","O=C1NCC(C2=CC=C(OC)C(OC3CCCC3)=C2)C1","Rolipram","276.159",275.15214354,"HMDB0257294","DTXSID3044124",NA,NA,NA,104872
"64246","HJOVHMDZYOCNQW-UHFFFAOYSA-N","MSBNK-NaToxAq-NA002583","Isophorone","139.1117",138.10446507,"HMDB0031195","DTXSID8020759",NA,"FDB003216",NA,34800
"64354","HJRVLGWTJSLQIG-UHFFFAOYSA-N","MSBNK-RIKEN-PR310398","Ginsenoside F3","771.48892",770.481642326,"HMDB0039556",NA,NA,"FDB019177",NA,NA
"64356","HJSJELVDQOXCHO-HTQZYQBOSA-N","NGA03377","retronecine","156.101904656",155.094628665,NA,NA,"T3D4060",NA,"Retronecine",NA
"64364","HJSLFCCWAKVHIW-UHFFFAOYSA-N","O=C1CC(=O)CCC1","1,3 Cyclohexanedione","113.05970595017",112.052429498,"HMDB0244161","DTXSID1044433",NA,NA,"Cyclohexane-1,3-dione",17766
"64369","HJTVQHVGMGKONQ-LUZURFALSA-N","O=C(C=CC1=CC=C(O)C=C1)CC(=O)C=CC2=CC=C(O)C(OC)=C2","Demethoxycurcumin","339.12",338.115423686,"HMDB0033801",NA,NA,"FDB011964",NA,65737
"64371","HJTVQHVGMGKONQ-LUZURFALSA-N","O=C(C=CC1=CC=C(O)C=C1)CC(=O)C=CC2=CC=C(O)C(OC)=C2","Demethoxycurcumin","361.1",338.115423686,"HMDB0033801",NA,NA,"FDB011964",NA,65737
"64432","HJUAKZYKCANOOZ-UHFFFAOYSA-N","FiehnHILIC001973","GR 89696","414.1343",413.1272971,"HMDB0252928",NA,NA,NA,NA,NA
"64434","HJUFTIJOISQSKQ-UHFFFAOYSA-N","MSBNK-Waters-WA000121","Fenoxycarb","302.2",301.131408101,"HMDB0252212","DTXSID7032393","T3D0969",NA,NA,5009
"64513","HJWFFBNADKDQPV-UHFFFAOYSA-N","MSBNK-RIKEN-PR310954","Flavone base + 3O, 2MeO, O-HexA","507.1133",506.10604079,"HMDB0033894",NA,NA,"FDB012089",NA,NA
"64515","HKAMKLBXTLTVCN-UHFFFAOYSA-N","EA066709","Simeton","198.1349",197.12766,NA,"DTXSID9042388",NA,NA,"Simeton",30264
"64553","HKBNQXMLSMKLJV-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS126501","Glu(Cys-Ala)","494.44",321.099456045,"HMDB0029395",NA,NA,"FDB000480",NA,NA
"64555","HKEAFJYKMMKDOR-VPRICQMDSA-N","O=C1C(=COC=2C1=CC=C(O)C2C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=CC4","7-hydroxy-3-(4-hydroxyphenyl)-8-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-4H-chromen-4-one","439.1",416.110732238,"HMDB0240265",NA,NA,"FDB029976","Puerarin",8633
"64556","HKEAFJYKMMKDOR-VPRICQMDSA-N","O=C1C(=COC=2C1=CC=C(O)C2C3OC(CO)C(O)C(O)C3O)C=4C=CC(O)=CC4","7-hydroxy-3-(4-hydroxyphenyl)-8-((2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl)-4H-chromen-4-one","417.12",416.110732238,"HMDB0240265",NA,NA,"FDB029976","Puerarin",8633
"64768","HKGWQUVGHPDEBZ-UHFFFAOYSA-N","MSBNK-Eawag-EQ358305","Eseroline","219.1492",218.141913208,"HMDB0243538",NA,NA,NA,NA,NA
"64786","HKIKAXXIWJHWLY-UHFFFAOYSA-N","O=C1C=C(OC2=C1C(=CC(O)=C2C3OC(CO)C(O)C(O)C3O)C)CC(=O)C","aloesin","395.133666992188",394.126382288,"HMDB0248175",NA,NA,NA,NA,NA
"64788","HKIKAXXIWJHWLY-UHFFFAOYSA-N","VF-NPL-QEHF004469","aloesin","433.089538574219",394.126382288,"HMDB0248175",NA,NA,NA,NA,NA
"64789","HKIKAXXIWJHWLY-UHFFFAOYSA-N","VF-NPL-QEHF004473","aloesin","412.160186767578",394.126382288,"HMDB0248175",NA,NA,NA,NA,NA
"64793","HKIKAXXIWJHWLY-UHFFFAOYSA-N","O=C1C=C(OC2=C1C(=CC(O)=C2C3OC(CO)C(O)C(O)C3O)C)CC(=O)C","aloesin","417.115600585938",394.126382288,"HMDB0248175",NA,NA,NA,NA,NA
"64814","HKIKAXXIWJHWLY-UHFFFAOYSA-N","CCMSLIB00005721313","NCGC00180407-02!7-hydroxy-5-methyl-2-(2-oxopropyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one [IIN-based on: CCMSLIB00000848089]","789.26",394.126382288,"HMDB0248175",NA,NA,NA,NA,NA
"64830","HKNBJSRIYRDSLB-MAWNCODISA-N","VF-NPL-QEHF015245","2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one","795.174438476562",756.21129372,"HMDB0302955",NA,NA,"FDB007045",NA,NA
"64831","HKNBJSRIYRDSLB-MAWNCODISA-N","CCMSLIB00000848668","NCGC00385112-01!2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one","757.218",756.21129372,"HMDB0302955",NA,NA,"FDB007045",NA,NA
"64832","HKNBJSRIYRDSLB-MAWNCODISA-N","VF-NPL-QTOF002676","2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one","779.2005",756.21129372,"HMDB0302955",NA,NA,"FDB007045",NA,NA
"64869","HKODIGSRFALUTA-JTLQZVBZSA-N","MSBNK-NaToxAq-NA000517","Senecionine","336.1805",335.173272915,NA,NA,"T3D4059",NA,"Senecionine",9107
"64871","HKODIGSRFALUTA-JTLQZVBZSA-N","O=C1OC2CCN3CC=C(COC(=O)C(O)(C)C(C)CC1=CC)C32","Senecionine","358.16",335.173272915,NA,NA,"T3D4059",NA,"Senecionine",9107
"65087","HKODIGSRFALUTA-UHFFFAOYSA-N","PR310587","Senecionine","336.18055",335.173272909,"HMDB0242680",NA,NA,NA,NA,NA
"65089","HKOIXWVRNLGFOR-KOFBORESSA-N","PM010819","N-Desmethylcodeine","286",285.136493479,"HMDB0060657","DTXSID8046327",NA,NA,NA,80579
"65091","HKOOXMFOFWEVGF-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS032001","Phenyldiazane","109.1",108.068748266,"HMDB0256439","DTXSID8021147",NA,"FDB005892","Phenylhydrazine",27924
"65095","HKPHPIREJKHECO-UHFFFAOYSA-N","LU056003","Butachlor","312.1725",311.165206788,"HMDB0249451","DTXSID3034402","T3D1087",NA,NA,3230
"65107","HKQYGTCOTHHOMP-UHFFFAOYSA-N","RIKENPlaSMA002813","Formononetin","269.0808353",268.073558866,"HMDB0005808","DTXSID4022311",NA,"FDB012219","Formononetin",18088
"65110","HKQYGTCOTHHOMP-UHFFFAOYSA-N","O=C1C(=COC2=CC(O)=CC=C21)C=3C=CC(OC)=CC3","7-hydroxy-3-(4-methoxyphenyl)-4H-chromen-4-one","291.06",268.073558866,"HMDB0005808","DTXSID4022311",NA,"FDB012219","Formononetin",18088
"65160","HKQYGTCOTHHOMP-UHFFFAOYSA-N","VF-NPL-QEHF013964","FORMONONETIN","286.107391357422",268.073558866,"HMDB0005808","DTXSID4022311",NA,"FDB012219","Formononetin",18088
"65282","HKQYGTCOTHHOMP-UHFFFAOYSA-N","CCMSLIB00005722724","NCGC00017269-08!7-hydroxy-3-(4-methoxyphenyl)chromen-4-one [IIN-based on: CCMSLIB00000847610]","559.136",268.073558866,"HMDB0005808","DTXSID4022311",NA,"FDB012219","Formononetin",18088
"65362","HKQZUYOVMYOFIT-VHNBHZRZSA-N","CCN1C[C@]2(C)CC[C@H](O)[C@@]34[C@@H]5C[C@H]6[C@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@H]23)C14","Karakoline","378.2638851",377.256609,NA,NA,NA,NA,"Karakoline",6113
"65400","HKSZLNNOFSGOKW-UHFFFAOYSA-N","OC1=NCC2=C1C=3C=4C=CC=CC4N5C3C6=C2C=7C=CC=CC7N6C8(OC5CC(NC)C8OC)C","Staurosporine","467.208",466.200490713,"HMDB0247152",NA,NA,NA,NA,NA
