"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"12682","GLUJNGJDHCTUJY-RXMQYKEDSA-N","PT206170","L-beta-homovaline-HCl","130.08682",NA,NA,"DTXSID20375828",NA,NA,NA,15604
"12692","GLUJNGJDHCTUJY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT206170","(R)-3-Amino-4-methylvaleric acid","130.08682",131.094628663,"HMDB0245808",NA,NA,NA,NA,72772
"12693","GLVAUDGFNGKCSF-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO001414","6-Mercaptopurine","151",152.015666838,"HMDB0015167","DTXSID0020810",NA,NA,"Mercaptopurine",2208
"12715","GLWWLNJJJCTFMZ-UHFFFAOYSA-N","WA000202","Cyclanilide","271.9",272.995948573,"HMDB0250621","DTXSID5032600","T3D4491",NA,NA,148439
"12733","GLXYKTASIIUSRC-UHFFFAOYSA-N","CCMSLIB00000846702","NCGC00385469-01!1,3,5-trihydroxy-2,4-bis(3-methylbut-2-enyl)-10H-acridin-9-one","378.171",379.178359,NA,"DTXSID10331993",NA,NA,"Atalaphylline",NA
"12751","GLZPCOQZEFWAFX-YFHOEESVSA-N","VF-NPL-QEHF027444","NEROL","153.12847900390622",154.1357652,"HMDB0005812","DTXSID3026728",NA,"FDB014945",NA,29452
"12757","GMFLQAPBSLUKQB-UHFFFAOYSA-N","PM008603","Sanguiin H10","1566.8",1568.151844904,"HMDB0039256",NA,NA,NA,NA,NA
"12758","GMKMEZVLHJARHF-UHFFFAOYSA-N","CCMSLIB00000578156","""LL-2,6-DIAMINOHEPTANEDIOATE""","189.088",190.095356939,"HMDB0242532",NA,NA,"FDB030997",NA,23673
"12766","GMKMEZVLHJARHF-WHFBIAKZSA-N","MoNA034761","2,6-DIAMINOHEPTANEDIOIC ACID","189.0880809",190.095356946,"HMDB0001370",NA,NA,"FDB030951",NA,57609
"12778","GMMLNKINDDUDCF-BYNGITTOSA-N","FiehnHILIC002726","Glucoraphanin","436.0373",437.048409467,"HMDB0038404",NA,NA,NA,NA,79311
"12780","GMMLNKINDDUDCF-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS050912","4MSOB","436.31",437.048409467,"HMDB0259647",NA,NA,"FDB030513",NA,NA
"12794","GMQFOKBGMKVUQZ-UHFFFAOYSA-N","VF-NPL-QEHF014063","skullcapflavone II","373.0928955078125",374.10016754,"HMDB0258335","DTXSID10203606",NA,NA,NA,9061
"12808","GMSNIKWWOQHZGF-UHFFFAOYSA-N","MoNA017585","3-Methylxanthine; LC-tDDA; CE10","165.041793823242",166.049075456,"HMDB0001886","DTXSID90148107",NA,"FDB022724","3-Methylxanthine",62207
"12828","GMVPRGQOIOIIMI-DWKJAMRDSA-N","CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O","Prostaglandin E1","353.2333477",354.240624195,"HMDB0001442","DTXSID9022578",NA,NA,"PGE1",15544
"12838","GMVPRGQOIOIIMI-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS121008","11,15-Dihydroxy-9-oxoprost-13-en-1-oic Acid","353.47",354.240624195,"HMDB0256860",NA,NA,NA,NA,NA
"12841","GMXMKSFJQLFOSO-UHFFFAOYSA-N","VF-NPL-QEHF007021","4-[5-(4-hydroxy-3-methoxyphenyl)-3,4-dimethyloxolan-2-yl]-2-methoxyphenol","343.1550903320312",344.162373878,"HMDB0034179",NA,NA,"FDB012471",NA,NA
"12851","GNBHRKFJIUUOQI-UHFFFAOYSA-N","LU078854","Fluorescein","331.0612",332.068473494,"HMDB0014831","DTXSID0038887","T3D4808",NA,NA,31624
"12863","GNGACRATGGDKBX-UHFFFAOYSA-N","KO000555","Dihydroxyacetone phosphate","169",169.998024468,"HMDB0001473","DTXSID6058768",NA,"FDB001618","Dihydroxyacetone phosphate",16108
"12881","GNISQJGXJIDKDJ-UHFFFAOYSA-N","FiehnHILIC001408","O-Succinylhomoserine","218.0668",219.074287153,"HMDB0255868",NA,NA,NA,NA,NA
"12882","GNISQJGXJIDKDJ-YFKPBYRVSA-N","MoNA037809","O-SUCCINYL-HOMOSERINE","218.0670111",219.074287153,NA,"DTXSID60164192",NA,"FDB031067","o-Succinylhomoserine",16160
"12888","GNMSLDIYJOSUSW-LURJTMIESA-N","MoNA023891","N-ACETYLPROLINE","156.06659",157.073893223,"HMDB0094701",NA,NA,NA,NA,21560
"12889","GNRIZKKCNOBBMO-UHFFFAOYSA-N","VF-NPL-LTQ006692","Alpha-Mangostin","409.2468795776367",410.172938564,"HMDB0035796","DTXSID00210420",NA,"FDB014546",NA,67547
"12907","GOCUAJYOYBLQRH-UHFFFAOYSA-N","MSBNK-LCSB-LU038456","Haloxyfop","360.0256",361.03287,"HMDB0253047","DTXSID7042019",NA,NA,NA,136694
"12937","GODLCSLPZIBRMG-UHFFFAOYSA-N","O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC)C=C2C)C=C1C","Evernic acid","331.082",NA,NA,"DTXSID20201956",NA,NA,NA,NA
"12939","GOEMGAFJFRBGGG-UHFFFAOYSA-N","AU228111","Acebutolol","335.1976",336.204907394,"HMDB0015324","DTXSID2048539",NA,NA,"Acebutolol",2379
"12952","GOLXRNDWAUTYKT-UHFFFAOYSA-N","MoNA035086","INDOLEPROPIONIC ACID","188.0717026",189.078978601,"HMDB0002302","DTXSID7061192",NA,"FDB000941","3-Indolepropionic acid",43580
"12963","GOSWTRUMMSCNCW-HNNGNKQASA-N","MSBNK-RIKEN-PR100614","trans-Zeatin-riboside","350.14646",351.154268807,"HMDB0304506",NA,NA,"FDB031214",NA,71693
"12968","GOVWOKSKFSBNGD-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU108453","Ethopabate","236.0928",NA,NA,"DTXSID6046264",NA,NA,NA,NA
"12978","GOZCEKPKECLKNO-RKQHYHRCSA-N","VF-NPL-QEHF003795","picein","297.0979614257812",298.105255,NA,NA,NA,NA,"Picein",NA
"12994","GPGOCTLAUAHUQO-UHFFFAOYSA-N","O=C1C(O)=C(OC2=CC=CC=C12)C3=CC=C(O)C=C3","Flavonol base + 1O; PlaSMA ID-410","253.0498",NA,NA,"DTXSID10350967",NA,NA,NA,NA
"12999","GPKJTRJOBQGKQK-UHFFFAOYSA-N","FIO00472","Mepacrine","398.20046426000005",399.207740304,"HMDB0015235","DTXSID7022627",NA,NA,NA,8711
"13003","GPKYZQLMEPJAGJ-UHFFFAOYSA-N","O=C(O)C(F)C(F)(F)F","PFCA-H; C3H2F4O2","144.991817175",NA,NA,"DTXSID40382170",NA,NA,NA,NA
"13004","GPLGAQQQNWMVMM-MYAJQUOBSA-N","C1=C2CC(N(C)C)CCC2(C)C3CCC45CN(C)C(C)C5CCC4C3C1","Conessine","355.311859130859",356.319149,NA,"DTXSID6046000",NA,NA,"Conessine",27965
"13010","GPNAVOJCQIEKQF-UHFFFAOYSA-N","LU109855","2-Amino-6-nitrobenzothiazole","194.003",195.010247587,"HMDB0247150","DTXSID3024491",NA,NA,NA,NA
"13022","GPSDUZXPYCFOSQ-UHFFFAOYSA-N","KO001353","3-Methylbenzoate","135",136.052429498,"HMDB0062810","DTXSID1021617",NA,NA,NA,10589
"13034","GPXLMGHLHQJAGZ-JTDSTZFVSA-N","MSBNK-Eawag-EQ320656","Nafcillin","413.1177",414.124942514,"HMDB0014745","DTXSID8023343",NA,NA,"Nafcillin",7447
"13052","GPXLRLUVLMHHIK-UHFFFAOYSA-N","MSBNK-LCSB-LU081151","Forchlorfenuron","246.044",247.051239664,"HMDB0252436","DTXSID1034634","T3D4513",NA,NA,81861
"13055","GPXLRLUVLMHHIK-UHFFFAOYSA-N","CCMSLIB00001058248","Pesticide3_Forchlorfenuron_C12H10ClN3O_Urea, N-(2-chloro-4-pyridinyl)-N'-phenyl-","282.02",247.051239664,"HMDB0252436","DTXSID1034634","T3D4513",NA,NA,81861
"13064","GPXLRLUVLMHHIK-UHFFFAOYSA-N","CCMSLIB00001058251","Pesticide3_Forchlorfenuron_C12H10ClN3O_Urea, N-(2-chloro-4-pyridinyl)-N'-phenyl-","292.049",247.051239664,"HMDB0252436","DTXSID1034634","T3D4513",NA,NA,81861
"13088","GPZYYYGYCRFPBU-UHFFFAOYSA-N","OC1=CC=C2OC(=CC(=O)C2=C1)C1=CC=CC=C1","6-Hydroxyflavone","237.0557182",238.062994,NA,"DTXSID8022327",NA,NA,"6-Hydroxyflavone",NA
"13098","GPZYYYGYCRFPBU-UHFFFAOYSA-N","VF-NPL-QTOF004804","6-hydroxyflavone","283.0619",238.062994,NA,"DTXSID8022327",NA,NA,"6-Hydroxyflavone",NA
"13118","GQCJWFPDXATUKS-UHFFFAOYSA-N","O=C(O)CC(C(=O)O)CC(=O)OC(CC(C)CCCCCCC(O)CC(O)C(N=C(O)C)C)C(OC(=O)CC(C(=O)O)CC(=O)O)C(C)CCCC","2-[2-[19-acetamido-6-(3,4-dicarboxybutanoyloxy)-16,18-dihydroxy-5,9-dimethylicosan-7-yl]oxy-2-oxoethyl]butanedioic aci","746.3964",747.404120287,"HMDB0034699",NA,NA,"FDB013232",NA,NA
"13132","GQLVRVYXAHDDLB-PJFSTRORSA-N","VF-NPL-QEHF001405","isotaxiresinol","345.1343688964844",NA,NA,NA,NA,NA,NA,70194
"13145","GRBGKIGVRUXTSK-UHFFFAOYSA-N","MSBNK-Eawag-EQ420452","Methiocarb-TP methiocarb sulfone phenol (M05)","199.0434",NA,NA,"DTXSID4041496",NA,NA,NA,NA
"13163","GRDZTDZJQRPNCN-YIANMRPHSA-N","CCMSLIB00000845270","NCGC00169323-02!(2R,3R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one","517.172",518.178815,NA,"DTXSID00200563",NA,NA,"Phellamurin",8048
"13164","GRDZTDZJQRPNCN-YIANMRPHSA-N","CCMSLIB00000845272","NCGC00169323-02!(2R,3R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-8-(3-methylbut-2-enyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one","563.177",518.178815,NA,"DTXSID00200563",NA,NA,"Phellamurin",8048
"13167","GRFNBEZIAWKNCO-UHFFFAOYSA-N","PR100768","3-Hydroxypyridine","94.02931",95.037114,NA,"DTXSID1051563",NA,NA,"3-Hydroxypyridine",87440
"13177","GRJRKPMIRMSBNK-UHFFFAOYSA-N","FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCO","6:2 Fluorotelomer alcohol","363.00600663",364.0132809,"HMDB0260260","DTXSID5044572",NA,NA,NA,NA
"13178","GRLSWESXIFWOBF-UHFFFAOYSA-N","MSBNK-LCSB-LU108254","4-[(3-oxobutanoyl)amino]benzenesulfonate","256.0285",NA,NA,"DTXSID9045059",NA,NA,NA,NA
"13190","GRSZFWQUAKGDAV-KQYNXXCUSA-N","MoNA037921","INOSINE 5'-MONOPHOSPHATE","347.039824",348.047099924,"HMDB0000175",NA,NA,"FDB021901","IMP",17202
"13210","GRSZFWQUAKGDAV-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS025811","5'-inosinate","347.27",348.047099924,"HMDB0257686",NA,NA,"FDB019972",NA,NA
"13219","GRTOGORTSDXSFK-UHFFFAOYSA-N","MSBNK-RIKEN-PR305238","Tetrahydroalstonine","351.17141614783",352.178692641,"HMDB0248072",NA,NA,NA,NA,NA
"13225","GRTOGORTSDXSFK-UHFFFAOYSA-N","MSBNK-RIKEN-PR305247","Tetrahydroalstonine","397.17689545183",352.178692641,"HMDB0248072",NA,NA,NA,NA,NA
"13234","GSDSWSVVBLHKDQ-UHFFFAOYSA-N","O=C(O)C1=CN2C3=C(OCC2C)C(=C(F)C=C3C1=O)N4CCN(C)CC4","Ofloxacin","360.128",361.143784348,"HMDB0015296","DTXSID3041085",NA,NA,NA,7731
"13236","GSGVXNMGMKBGQU-PHESRWQRSA-N","MSBNK-Fukuyama_Univ-FU000341","rebaudioside M","1289.00",NA,NA,NA,NA,NA,NA,145019
"13238","GSGVXNMGMKBGQU-PHESRWQRSA-N","C[C@@]12CCC[C@](C)([C@H]1CC[C@@]13CC(=C)[C@@](C1)(CC[C@@H]23)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","rebaudioside M; LC-ESI-QQ; MS2; CE","1289.529159",NA,NA,NA,NA,NA,NA,145019
"13245","GSSOWCUOWLMMRJ-UHFFFAOYSA-N","MSBNK-IPB_Halle-PN000005","2'-Hydroxygenistein","285.04",286.047738052,"HMDB0034014","DTXSID80151145",NA,"FDB012251",NA,70031
"13246","GSXOAOHZAIYLCY-HSUXUTPPSA-N","MoNA034027","FRUCTOSE 6-PHOSPHATE","259.0224426",260.029718526,"HMDB0000124",NA,NA,"FDB021896",NA,15946
"13253","GTFWIYJIEXNAOL-GBXIJSLDSA-N","MoNA041267","4-Fluorothreonine","136.04156",NA,NA,"DTXSID80144678",NA,NA,NA,57264
"13255","GTLXLANTBWYXGW-CEGNZRHUSA-M","CCMSLIB00000078676","16:0 PS (1,2-dihexadecanoyl-sn-glycero-3-phospho-L-serine (sodium salt))","734.4",NA,NA,"DTXSID70677081",NA,NA,NA,NA
"13257","GTOFKXZQQDSVFH-SECBINFHSA-N","MSBNK-Keio_Univ-KO000325","Benzyl succinate","207",208.07356,NA,NA,NA,NA,"(R)-2-Benzylsuccinic acid",41241
"13267","GTOFKXZQQDSVFH-UHFFFAOYSA-N","FiehnHILIC001091","Benzylsuccinic acid","207.0653",NA,NA,NA,NA,NA,NA,16054
"13269","GTVVZTAFGPQSPC-MRVPVSSYSA-N","MoNA035581","4-NITRO-PHENYLALANINE","209.0567808",NA,NA,"DTXSID60350452",NA,NA,NA,NA
"13273","GTZCVFVGUGFEME-HNQUOIGGSA-N","PR100861","trans-Aconitic acid","173.00864",174.016437924,"HMDB0000958","DTXSID1048706",NA,"FDB008305","trans-Aconitic acid",32806
"13299","GTZCVFVGUGFEME-IWQZZHSRSA-N","OC(=O)C\C(=C\C(O)=O)C(O)=O","cis-Aconitic acid; LC-ESI-ITFT; MS2; m/z","173.009161",174.016437924,"HMDB0000072",NA,NA,"FDB008304","cis-Aconitic acid",32805
"13301","GTZCVFVGUGFEME-IWQZZHSRSA-N","KNA00545","cis-Aconitate","174.01",174.016437924,"HMDB0000072",NA,NA,"FDB008304","cis-Aconitic acid",32805
"13302","GTZCVFVGUGFEME-IWQZZHSRSA-N","MSBNK-NAIST-KNA00811","cis-Aconitate","369.01",174.016437924,"HMDB0000072",NA,NA,"FDB008304","cis-Aconitic acid",32805
"13309","GTZCVFVGUGFEME-IWQZZHSRSA-N","KNA00543","cis-Aconitate","129.02",174.016437924,"HMDB0000072",NA,NA,"FDB008304","cis-Aconitic acid",32805
"13347","GTZCVFVGUGFEME-UHFFFAOYSA-N","PR309126","Aconitic acid","173.0086",174.016437913,"HMDB0247961","DTXSID9060102",NA,NA,NA,22211
"13359","GUAFOGOEJLSQBT-UHFFFAOYSA-N","VF-NPL-QEHF004157","(4S,5Z,6S)-4-(2-methoxy-2-oxoethyl)-5-[2-[(E)-3-phenylprop-2-enoyl]oxyethylidene]-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid","205.0506286621094",206.057908802,"HMDB0030818","DTXSID10152640",NA,"FDB002774","Scoparone",9055
"13365","GUBGYTABKSRVRQ-DCSYEGIMSA-N","MoNA035159","BETA-LACTOSE","341.1089355",342.116211546,"HMDB0041627","DTXSID2023193",NA,"FDB021790",NA,36218
"13373","GUBGYTABKSRVRQ-PICCSMPSSA-N","EMBL-MCF_spec90159","MALTOSE","341.108729721594",342.116211546,NA,NA,NA,"FDB001193","Maltose",17306
"13374","GUBGYTABKSRVRQ-QKKXKWKRSA-N","FiehnHILIC001290","Lactose","341.1091",342.116211546,NA,NA,NA,"FDB001145","Lactose",17716
"13377","GUBGYTABKSRVRQ-QRZGKKJRSA-N","MoNA034822","CELLOBIOSE","341.1089355",342.116211546,"HMDB0000055",NA,NA,"FDB007497","Cellobiose",36217
"13389","GUBGYTABKSRVRQ-QUYVBRFLSA-N","MoNA033794","MALTOSE","341.1089355",NA,NA,"DTXSID1023233",NA,NA,NA,18147
"13405","GUBGYTABKSRVRQ-UHFFFAOYSA-N","CCMSLIB00000578380","D-(+)-CELLOBIOSE","341.108",342.116211546,"HMDB0246552",NA,NA,"FDB001151",NA,NA
"13407","GUEIZVNYDFNHJU-UHFFFAOYSA-N","VF-NPL-QEHF005976","1,4-dihydroxyanthraquinone","239.0349884033203",240.042258738,"HMDB0257042","DTXSID8044464",NA,NA,NA,37487
"13414","GUMFWXBSFOHZDC-UHFFFAOYSA-N","MSBNK-HBM4EU-HB002936","Chlorotoluron-desmethyl","197.049",NA,NA,"DTXSID20176711",NA,NA,NA,NA
"13415","GURBRQGDZZKITB-VXBMJZGYSA-N","MSBNK-ISAS_Dortmund-IA000164","12-OxoETE","317.2122",318.219494826,"HMDB0013633",NA,NA,"FDB029609","12-Oxo-ETE",34151
"13430","GVDRRZOORHCTAN-MJUUVYJYSA-N","MSBNK-LCSB-LU031052","Ingliforib","456.1332",NA,NA,"DTXSID4047252",NA,NA,NA,NA
"13442","GVJHHUAWPYXKBD-IEOSBIPESA-N","OC=1C(=C(C=2OC(C)(CCC2C1C)CCCC(C)CCCC(C)CCCC(C)C)C)C","alpha-TOCHOPHEROL","429.373809814453",430.381080844,"HMDB0001893","DTXSID0026339","T3D2700","FDB000565","alpha-Tocopherol",18145
"13450","GVRIYIMNJGULCZ-ZMKUSUEASA-N","O=C(O)C=CC=1C=CC=CC1OC2OC(CO)C(O)C(O)C2O","(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","325.15771854285",326.10016754,"HMDB0033581",NA,NA,NA,NA,17531
"13456","GVRIYIMNJGULCZ-ZMKUSUEASA-N","O=C(O)C=CC=1C=CC=CC1OC2OC(CO)C(O)C(O)C2O","NCGC00180738-02!(E)-3-[2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","371.098",326.10016754,"HMDB0033581",NA,NA,NA,NA,17531
"13462","GWDZRGQRNHELQM-UHFFFAOYSA-N","VF-NPL-LTQ000954","2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]oxane-3,4,5-triol","551.3051089638158",552.220676599,"HMDB0242693",NA,NA,NA,NA,NA
"13463","GWDZRGQRNHELQM-UHFFFAOYSA-N","VF-NPL-QTOF003062","2-[[7-hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]oxane-3,4,5-triol","587.1903",552.220676599,"HMDB0242693",NA,NA,NA,NA,NA
"13472","GWHCXVQVJPWHRF-KTKRTIGZSA-N","FiehnHILIC002878","Nervonic acid","365.3427",366.349780716,"HMDB0002368",NA,NA,NA,"Nervonic acid",44247
"13473","GWHCXVQVJPWHRF-KTKRTIGZSA-N","O=C(O)CCCCCCCCCCCCCC=CCCCCCCCC","Nervonic acid","366.62",366.349780716,"HMDB0002368",NA,NA,NA,"Nervonic acid",44247
"13475","GWHCXVQVJPWHRF-MDZDMXLPSA-N","CCMSLIB00005720918","15-tetracosenoic acid","365.341",366.349780716,NA,NA,NA,"FDB002934",NA,NA
"13476","GWHCXVQVJPWHRF-UHFFFAOYSA-N","O=C(O)CCCCCCCCCCCCCC=CCCCCCCCC","Nervonic acid","365.34250426883",366.349780721,"HMDB0258877",NA,NA,NA,NA,NA
"13478","GWNOTCOIYUNTQP-FQLXRVMXSA-N","MSBNK-LCSB-LU123155","Aplaviroc","576.3079",NA,NA,"DTXSID6047317",NA,NA,NA,NA
"13505","GWNVDXQDILPJIG-NXOLIXFESA-N","CCCCC\C=C/C\C=C/C=C/C=C/[C@@H](SC[C@H](N=C(O)CC[C@H](N)C(O)=O)C(O)=NCC(O)=O)[C@@H](O)CCCC(O)=O","LTC4; LC-ESI-QIT; MS2; CE","624.296024",625.303300807,"HMDB0001198",NA,NA,"FDB030979","LTC4",16978
"13507","GWNVDXQDILPJIG-NXOLIXFESA-N","MSBNK-ISAS_Dortmund-IA000152","LTC4-[d5]","629.328",625.303300807,"HMDB0001198",NA,NA,"FDB030979","LTC4",16978
"13549","GWTUHAXUUFROTF-JUHZACGLSA-N","PM013901","1-Caffeoylquinic acid","353",NA,NA,NA,NA,NA,NA,136555
"13552","GWYFCOCPABKNJV-UHFFFAOYSA-N","KO001193","3-Methylbutanoate","101",102.068079564,"HMDB0000718","DTXSID5029182",NA,"FDB001324","Isovaleric acid",28484
"13558","GXAMYUGOODKVRM-UHFFFAOYSA-N","MSBNK-Eawag-EQ309453","Flurenol","225.0557",NA,NA,"DTXSID0075029",NA,NA,NA,NA
"13566","GXEKYRXVRROBEV-UHFFFAOYSA-N","LU036855","Endothal","185.0455",NA,NA,"DTXSID7024081",NA,NA,NA,NA
"13578","GXIURPTVHJPJLF-UHFFFAOYSA-N","MoNA038027","2-PHOSPHOGLYCERIC ACID","184.985624",185.99293909,"HMDB0000362",NA,NA,"FDB023161",NA,24344
"13583","GXIURPTVHJPJLF-UWTATZPHSA-N","KO001599","2-Phosphoglycerate","185",185.99293909,"HMDB0003391",NA,NA,"FDB001407","2-Phosphoglyceric acid",17835
"13593","GXJSAHXNLJFDPO-CGBXWHSCSA-N","VF-NPL-LTQ005334","conocarpan","265.1205093708444",NA,NA,"DTXSID70451404",NA,NA,NA,NA
"13603","GXLQUHPXGLZNGE-BJBZVNFPSA-N","MSBNK-BS-BS001026","3-Rha-7-Rha Quercetin (NMR)","593.1225",NA,NA,NA,NA,NA,NA,133245
"13607","GXLQUHPXGLZNGE-BJBZVNFPSA-N","O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC4OC(C)C(O)C(O)C4O)=CC(O)=C13)C=5C=CC(O)=C(O)C5","NCGC00384665-01!2-(3,4-dihydroxyphenyl)-5-hydroxy-3,7-bis[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy]chromen-4-one","639.156",NA,NA,NA,NA,NA,NA,133245
"13634","GXLQUHPXGLZNGE-UHFFFAOYSA-N","PR309244","Flavonol base + 4O, O-dHex, O-dHex","593.15119",594.15847029,"HMDB0303589",NA,NA,"FDB016377",NA,NA
"13636","GXPHKUHSUJUWKP-UHFFFAOYSA-N","LU070153","Troglitazone","440.1537",441.160993669,"HMDB0259292","DTXSID8023719",NA,NA,NA,9753
"13648","GXPIUNZCALHVBA-UHFFFAOYSA-N","MSBNK-Eawag-EA029955","N4-Acetylsulfamethoxazole","294.0554",295.062676609,"HMDB0013854","DTXSID8049044",NA,NA,"N-Acetylsulfamethoxazole",31169
"13702","GYDJEQRTZSCIOI-UHFFFAOYSA-N","MoNA038296","TRANEXAMIC ACID","156.1030027",NA,NA,"DTXSID3045350",NA,NA,NA,NA
"13705","GYFFKZTYYAFCTR-JUHZACGLSA-N","PM016903","4-O-Caffeoylquinic acid","353",354.095082174,"HMDB0030653",NA,NA,"FDB002561",NA,75491
"13724","GYLGASXCHFNKHD-UHFFFAOYSA-N","BML00335","3-Hydroxy-3'-methoxyflavone","267.0663",NA,NA,"DTXSID30350267",NA,NA,NA,NA
"13727","GYLUFQJZYAJQDI-UHFFFAOYSA-N","MSBNK-BS-BS003282","6,7,4'-Trihydroxyisoflavone","269.1",270.05282343,"HMDB0031715","DTXSID8022452",NA,"FDB008378","Demethyltexasin",74957
"13738","GYOZYWVXFNDGLU-XLPZGREQSA-N","EMBL-MCF_spec60125","THYMIDINE 5&#39;-MONOPHOSPHATE","321.049363927457",322.056601978,"HMDB0001227",NA,NA,"FDB030840","dTMP",17013
"13757","GYSCAQFHASJXRS-FFCOJMSVSA-N","O=C1OC(C(=O)N(C)C(C(=O)OC(C(=O)N(C)C(C(=O)OC(C(=O)N(C)C1CC=2C=CC=CC2)C(C)C)CC=3C=CC=CC3)C(C)C)CC=4C=CC=CC4)C(C)C","NCGC00380798-01_C45H57N3O9_(3S,6R,9S,12R,15S,18R)-3,9,15-Tribenzyl-6,12,18-triisopropyl-4,10,16-trimethyl-1,7,13-trioxa-4,10,16-triazacyclooctadecane-2,5,8,11,14,17-hexone","828.408",NA,NA,NA,NA,NA,NA,3000
"13759","GYSCAQFHASJXRS-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003034","Beauvericin","782.4022",783.409480427,"HMDB0248918",NA,NA,NA,NA,NA
"13767","GZCGUPFRVQAUEE-SLPGGIOYSA-N","FiehnHILIC001216","Glucose","179.0551",NA,NA,"DTXSID5027720",NA,NA,NA,42758
"13768","GZEYLLPOQRZUDF-UHFFFAOYSA-N","LU114553","7-(Dimethylamino)-4-methylcoumarin","202.0874",NA,NA,"DTXSID6041422",NA,NA,NA,NA
"13774","GZFGOTFRPZRKDS-UHFFFAOYSA-N","C=1C=C(C=CC1Br)O","4-Bromophenol","170.94510154783",171.952377429,"HMDB0062397","DTXSID3051543",NA,NA,NA,47248
"13777","GZLIPAFSJXROEC-UHFFFAOYSA-N","O=C(O)C=1C=C(C=2OC(CC2C1)C(O)(C)CCC=C(C)C)CC=C(C)C","2-(2-hydroxy-6-methylhept-5-en-2-yl)-7-(3-methylbut-2-enyl)-2,3-dihydro-1-benzofuran-5-carboxylic acid","357.2064",NA,NA,NA,NA,NA,NA,66427
"13793","GZSOSUNBTXMUFQ-UHFFFAOYSA-N","MSBNK-RIKEN-PR306230","Diosmetin-7-O-rutinoside","607.16684384783",608.174120354,"HMDB0029548",NA,NA,"FDB000693",NA,NA
"13821","GZSOSUNBTXMUFQ-YFAPSIMESA-N","FIO01057","Diosmin","607.166844324",608.174125,NA,"DTXSID4045892",NA,NA,"Diosmin",4631
"13822","GZSOSUNBTXMUFQ-YFAPSIMESA-N","O=C1C=C(OC2=CC(OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(O)C3O)=CC(O)=C12)C=5C=CC(OC)=C(O)C5","NCGC00344564-03!5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one","653.172",608.174125,NA,"DTXSID4045892",NA,NA,"Diosmin",4631
"13844","GZSQKOFXMZDKPV-UHFFFAOYSA-N","MSBNK-RIKEN-PR309419","Phenylethanol + Hex-Pen","461.1654",416.168247116,"HMDB0303758",NA,NA,"FDB020703",NA,NA
"13846","GZUITABIAKMVPG-UHFFFAOYSA-N","LU023656","Raloxifene","472.1588",473.166079047,"HMDB0014624","DTXSID3023550",NA,NA,NA,8772
