"inchikey","id","name","precursormz","accession"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","CCMSLIB00004751461","Emodin","271.06","T3D3755"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","CCMSLIB00005720068","Emodin","271.061","T3D3755"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","VF-NPL-LTQ006518","Emodin","288.251602172852","T3D3755"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C","Emodin","309.015991210938","T3D3755"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C","Emodin","288.086639404297","T3D3755"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C","Emodin","293.042053222656","T3D3755"
"RHMXXJGYXNZAPX-UHFFFAOYSA-N","O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C","Emodin","271.006","T3D3755"
"RIZMRRKBZQXFOY-UHFFFAOYSA-N","MSBNK-LCSB-LU052105","Ethion","384.9949","T3D0096"
"RJMUSRYZPJIFPJ-UHFFFAOYSA-N","MSBNK-Eawag-EQ332005","Niclosamide","326.9934","T3D3891"
"RKUNBYITZUJHSG-FXUDXRNXSA-N","NA002336","Hyoscyamine","290.1751","T3D3095"
"RKUNBYITZUJHSG-FXUDXRNXSA-N","FiehnHILIC001997","Hyoscyamine","290.1762","T3D3095"
"RKUNBYITZUJHSG-UHFFFAOYNA-N","RIKENPlaSMA000857","Atropine","290.1750701","T3D3096"
"RLBIQVVOMOPOHC-UHFFFAOYSA-N","AU261602","Parathion-methyl","264.009","T3D0264"
"RLGQACBPNDBWTB-UHFFFAOYSA-N","AU284301","Hexadecyltrimethylammonium","285.339","T3D4814"
"RMRJXGBAOAMLHD-IHFGGWKQSA-N","CCMSLIB00004722159","Buprenorphine","468.31","T3D2932"
"RMUCZJUITONUFY-UHFFFAOYSA-N","FiehnHILIC002239","Phenelzine","137.1067","T3D2889"
"RNVCVTLRINQCPJ-UHFFFAOYSA-N","UA007201","o-Toluidine","108.0808","T3D4217"
"RONZAEMNMFQXRA-UHFFFAOYNA-N","N=1C=CC=C2C1N3CCN(C)CC3C=4C=CC=CC4C2","Mirtazapine","266.16517407617","T3D2767"
"RPUMZMSNLZHIGZ-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU592217","PCB 138","357.8439","T3D0527"
"RPWFJAMTCNSJKK-UHFFFAOYSA-N","MoNA037477","LAURYL GALLATE","339.2166001","T3D4904"
"RQVYBGPQFYCBGX-UHFFFAOYSA-N","CCMSLIB00001058479","Pesticide4_Ametryn_C9H17N5S_","228.127","T3D3791"
"RQVYBGPQFYCBGX-UHFFFAOYSA-N","MSBNK-LCSB-LU023106","Ametryn","228.1277","T3D3791"
"RQVYBGPQFYCBGX-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01077","Ametryn","227.12","T3D3791"
"RRAFCDWBNXTKKO-UHFFFAOYSA-N","VF-NPL-QEHF002998","EUGENOL","165.091003417969","T3D4879"
"RRAFCDWBNXTKKO-UHFFFAOYSA-N","VF-NPL-LTQ006178","EUGENOL","165.028746604919","T3D4879"
"RRKTZKIUPZVBMF-UHFFFAOYSA-N","BML00426","Brucine","395.1966","T3D3075"
"RRNIZKPFKNDSRS-UHFFFAOYSA-N","LU137902","Bensulide","398.0678","T3D3797"
"RSMUVYRMZCOLBH-UHFFFAOYSA-N","EA012802","Metsulfuron-methyl","382.0816","T3D3883"
"RTHCYVBBDHJXIQ-UHFFFAOYNA-N","CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F","FLU_310.1415_14.5","310.14132514517","T3D2802"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","255.065185546875","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","255.07","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","277.05","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","chrysin","333.085247802734","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","255.08","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","255.22349887424","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","255.09","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","CCMSLIB00005724326","Chrysin","255.064","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","530.921701284555","T3D4893"
"RTIXKCRFFJGDFG-UHFFFAOYSA-N","O=C1C=C(OC=2C=C(O)C=C(O)C12)C=3C=CC=CC3","Chrysin","255.059","T3D4893"
"RWCCWEUUXYIKHB-UHFFFAOYSA-N","UA001501","Benzophenone","183.0804","T3D3976"
"RXCPQSJAVKGONC-UHFFFAOYSA-N","LU030401","Flumetsulam","326.0518","T3D3845"
"RXCPQSJAVKGONC-UHFFFAOYSA-N","WA000244","Flumetsulam","326","T3D3845"
"RYAUSSKQMZRMAI-UHFFFAOYNA-N","CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C","Fenpropimorph; LC-ESI-ITFT; MS2; CE","304.263491","T3D4942"
"RYMZZMVNJRMUDD-HGQWONQESA-N","MSBNK-Eawag-EQ314405","Simvastatin","419.2792","T3D4788"
"RYMZZMVNJRMUDD-HGQWONQESA-N","O=C1OC(CCC2C(C=CC3=CC(C)CC(OC(=O)C(C)(C)CC)C32)C)CC(O)C1","Simvastatin","441.263","T3D4788"
"RYMZZMVNJRMUDD-HGQWONQESA-N","CCMSLIB00005435656","Simvastatin M+NH4","436.307","T3D4788"
"RYMZZMVNJRMUDD-HGQWONQESA-N","O=C1OC(CCC2C(C=CC3=CC(C)CC(OC(=O)C(C)(C)CC)C32)C)CC(O)C1","Simvastatin 2M+NH4","854.578","T3D4788"
"RYMZZMVNJRMUDD-HGQWONQESA-N","CCMSLIB00005435657","Simvastatin M+Na","441.262","T3D4788"
"RYMZZMVNJRMUDD-HGQWONQESA-N","O=C1OC(CCC2C(C=CC3=CC(C)CC(OC(=O)C(C)(C)CC)C32)C)CC(O)C1","Simvastatin","419.281","T3D4788"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione","195.09","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione","217.07","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","MSBNK-Eawag-EA030309","Caffeine","195.0877","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine","195.090895652771","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","PM016402","Caffeine","195","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine","194.9789865428","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine","195.096","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","MSBNK-Metabolon-MT000087","Caffeine","195.1","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine","195.087","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","PM018512","Caffeine","194.9","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS004502","1,3,7-Trimethyl-2,6-dioxopurine","195.21","T3D2712"
"RYYVLZVUVIJVGH-UHFFFAOYSA-N","O=C1C2=C(N=CN2C)N(C(=O)N1C)C","Caffeine-d3","198.106","T3D2712"
"RZEKVGVHFLEQIL-UHFFFAOYSA-N","AU235603","Celecoxib","382.0832","T3D4771"
"RZILCCPWPBTYDO-UHFFFAOYSA-N","LU092102","Fluometuron","233.0896","T3D4511"
"RZILCCPWPBTYDO-UHFFFAOYSA-N","FC(F)(F)C=1C=CC=C(N=C(O)N(C)C)C1","Pesticide3_Fluometuron_C10H11F3N2O_Urea, N,N-dimethyl-N'-[3-(trifluoromethyl)phenyl]-","233.089","T3D4511"
"RZJSUWQGFCHNFS-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM823305","Monoisobutyl phthalate","223.0965","T3D3960"
"RZVAJINKPMORJF-UHFFFAOYSA-N","EA024310","Paracetamol","152.0706","T3D2571"
"RZVAJINKPMORJF-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS102301","p-Hydroxyacetanilide","152.14","T3D2571"
"RZVAJINKPMORJF-UHFFFAOYSA-N","MSBNK-Metabolon-MT000047","Acetaminophen","152.1","T3D2571"
"SAADBVWGJQAEFS-UHFFFAOYSA-N","AU163103","Flurazepam","388.1586","T3D2860"
"SAADBVWGJQAEFS-UHFFFAOYSA-N","AU163131","Flurazepam","410.1406","T3D2860"
"SAADBVWGJQAEFS-UHFFFAOYSA-N","FiehnHILIC000363","Flurazepam","388.1581","T3D2860"
"SBNFWQZLDJGRLK-UHFFFAOYSA-N","LU067206","Phenothrin","351.1955","T3D1026"
"SBPBAQFWLVIOKP-UHFFFAOYSA-N","CCOP(=S)(OCC)OC1=C(Cl)C=C(Cl)C(Cl)=N1","Chlorpyrifos; LC-ESI-ITFT; MS2; CE","349.93356","T3D0127"
"SBPBAQFWLVIOKP-UHFFFAOYSA-N","MSJ00016","Chlorpyrifos","349.93465","T3D0127"
"SDKQRNRRDYRQKY-UHFFFAOYSA-N","CCMSLIB00001058331","Pesticide3_Dioxacarb_C11H13NO4_Phenol, 2-(1,3-dioxolan-2-yl)-, methylcarbamate","224.091","T3D0962"
"SDKQRNRRDYRQKY-UHFFFAOYSA-N","CCMSLIB00001058340","Pesticide3_Dioxacarb_C11H13NO4_Phenol, 2-(1,3-dioxolan-2-yl)-, methylcarbamate","246.073","T3D0962"
"SECXISVLQFMRJM-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003350","1-Methyl-2-pyrrolidone","100","T3D4946"
"SECXISVLQFMRJM-UHFFFAOYSA-N","CN1CCCC1=O","N-Methyl-2-pyrrolidone","100.07569036617","T3D4946"
"SEQDDYPDSLOBDC-UHFFFAOYNA-N","O=C1N(C=2C=CC(Cl)=CC2C(=NC1O)C=3C=CC=CC3)C","Temazepam","301.07383185217","T3D2719"
"SGTNSNPWRIOYBX-UHFFFAOYNA-N","COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1","Verapamil; LC-ESI-ITFT; MS2; CE","455.290434","T3D3544"
"SGUAFYQXFOLMHL-UHFFFAOYNA-N","CC(CCC1=CC=CC=C1)NCC(C=2C=CC(=C(C2)C(=N)O)O)O","Labetalol","329.18596909317","T3D3517"
"SIDLZWOQUZRBRU-UHFFFAOYNA-N","O=C1C(C)CN=C(O)C1(CC)CC","Methyprylon","184.13320524317","T3D2987"
"SIGQAYSWORHPPH-GFXLLRAPSA-N","EQ324803","MCLY","1002.5183","T3D3615"
"SLVMESMUVMCQIY-UHFFFAOYNA-N","O=S(C1=CC=C2SC=3C=CC=CC3N(C2=C1)CCC4N(C)CCCC4)C","Mesoridazine","387.15593226517","T3D2933"
"SMWDFEZZVXVKRB-UHFFFAOYSA-N","KO003955","Quinoline","130","T3D0634"
"SMWDFEZZVXVKRB-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU252604","Quinoline","130.0651","T3D0634"
"SNICXCGAKADSCV-UHFFFAOYNA-N","N1=CC=CC(=C1)C2N(C)CCC2","Nicotine (not validated); PlaSMA ID-322","163.1242","T3D0799"
"SNICXCGAKADSCV-UHFFFAOYNA-N","N=1C=CC=C(C1)C2N(C)CCC2","Nicotine","163.12297491117","T3D0799"
"SNPPWIUOZRMYNY-UHFFFAOYNA-N","CC(C(C=1C=CC=C(C1)Cl)=O)NC(C)(C)C","Bupropion","240.11496835217","T3D2999"
"SOYKEARSMXGVTM-UHFFFAOYNA-N","ClC1=CC=C(C=C1)C(C2=NC=CC=C2)CCN(C)C","Chlorpheniramine","275.13095275217","T3D2989"
"STECJAGHUSJQJN-FWXGHANASA-N","MSBNK-NaToxAq-NA003652","(-)-Scopolamine","304.1543","T3D2877"
"STECJAGHUSJQJN-FWXGHANASA-N","KO004013","Scopolamine","304","T3D2877"
"STJLVHWMYQXCPB-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009255","Tilt(TM)","342","T3D3910"
"STJLVHWMYQXCPB-UHFFFAOYSA-N","MSBNK-LCSB-LU134602","Propiconazole","342.0771","T3D3910"
"STJLVHWMYQXCPB-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009257","Tilt(TM)","342/205","T3D3910"
"STQGQHZAVUOBTE-VGBVRHCVSA-N","O=C1C=2C=CC=C(OC)C2C(=O)C=3C(O)=C4C(=C(O)C13)CC(O)(C(=O)C)CC4OC5OC(C)C(O)C(N)C5","DAUNORUBICIN","528.127014160156","T3D2861"
"STQGQHZAVUOBTE-VGBVRHCVSA-N","O=C1C=2C=CC=C(OC)C2C(=O)C=3C(O)=C4C(=C(O)C13)CC(O)(C(=O)C)CC4OC5OC(C)C(O)C(N)C5","DAUNORUBICIN","528.186401367188","T3D2861"
"SUBDBMMJDZJVOS-UHFFFAOYNA-N","O=S(C1=NC=2C=CC(OC)=CC2N1)CC3=NC=C(C(OC)=C3C)C","Omeprazole","346.12198911017","T3D3524"
"SYJGKVOENHZYMQ-UHFFFAOYSA-N","LU046203","Penoxsulam","484.0709","T3D3898"
"TVLSRXXIMLFWEO-UHFFFAOYSA-N","MSBNK-Eawag_Additional_Specs-ET200004","PRZ","376.0381","T3D3903"
"TVYLLZQTGLZFBW-ZBFHGGJFSA-N","UF410303","Tramadol","264.1958","T3D2575"
"TVYLLZQTGLZFBW-ZBFHGGJFSA-N","FiehnHILIC000809","Tramadol","264.1954","T3D2575"
"TWFZGCMQGLPBSX-UHFFFAOYSA-N","COC(O)=NC1=NC2=CC=CC=C2N1","Carbendazim; LC-ESI-ITFT; MS2; CE","192.076753","T3D0942"
"TWFZGCMQGLPBSX-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO002618","Carbendazim","192","T3D0942"
"TWFZGCMQGLPBSX-UHFFFAOYSA-N","OC(=NC1=NC=2C=CC=CC2N1)OC","Pesticide10_Carbendazim_C9H9N3O2_mecarzole","192.076","T3D0942"
"TYIYMOAHACZAMQ-CQSZACIVSA-N","LU074706","Cyhalofop-butyl","358.1449","T3D3818"
"TYNQWWGVEGFKRU-UHFFFAOYNA-N","OCC9OC(OC6CC5=CCC4C(CCC3(C)(C4(CC2N1CC(C)CCC1C(C)C23)))C5(C)CC6)C(OC7OC(C)C(O)C(O)C7(O))C(O)C9(OC8OC(C)C(O)C(O)C8(O))","alpha-Chaconine; PlaSMA ID-3387","852.51038","T3D4050"
"TYZROVQLWOKYKF-ZDUSSCGKSA-N","MSBNK-Eawag-EQ329102","Linezolid","338.1511","T3D2675"
"TYZROVQLWOKYKF-ZDUSSCGKSA-N","FiehnHILIC000483","Linezolide","338.1503","T3D2675"
"TYZROVQLWOKYKF-ZDUSSCGKSA-N","FiehnHILIC002055","Linezolide","338.1516","T3D2675"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","RIKENPlaSMA001966","Genistein","271.0600999","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","Genistein","293.04","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","VF-NPL-LTQ000503","Genistein","562.935760498047","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","Genistein","293.167","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","VF-NPL-LTQ000336","Genistein","271.083958552434","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","MSBNK-PFOS_research_group-FFF00198","Genistein","271.200000","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","PM013602","Genistein","271","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS040004","4',5,7-trihydroxyisoflavone","271.27","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(O)=CC3","Genistein","293.0414","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","FiehnHILIC001675","4,5,7-Trihydroxyisoflavone","271.0644","T3D3963"
"TZBJGXHYKVUXJN-UHFFFAOYSA-N","VF-NPL-LTQ007159","Genistein","271.121185302734","T3D3963"
"UAHWPYUMFXYFJY-UHFFFAOYSA-N","C=CC(=C)CCC=C(C)C","myrcene","137.13","T3D3204"
"UAHWPYUMFXYFJY-UHFFFAOYSA-N","C=CC(=C)CCC=C(C)C","myrcene","159.11","T3D3204"
"UAHWPYUMFXYFJY-UHFFFAOYSA-N","C=CC(=C)CCC=C(C)C","myrcene","159.12","T3D3204"
"UBQNRHZMVUUOMG-UHFFFAOYSA-N","MSBNK-Eawag-EQ313202","Zonisamide","213.0328","T3D2928"
"UCNVFOCBFJOQAL-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU590120","4.4-DDE","315.9375","T3D0021"
"UCNVFOCBFJOQAL-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01050","p,p'-DDE","315.94","T3D0021"
"UELITFHSCLAHKR-UHFFFAOYSA-N","O=C(SC)C1=CC=CC=2N=NSC21","Pesticide5_Acibenzolar-S-methyl_C8H6N2OS2_Actigard","210.999","T3D3789"
"UFEODZBUAFNAEU-UHFFFAOYSA-N","CON=C(C1=CC=CC=C1OC2=C(C(=NC=N2)OC3=CC=CC=C3Cl)F)C4=NOCCO4","Fluoxastrobin","459.08660195217","T3D4512"
"UFFBMTHBGFGIHF-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM809801","2,6-Xylidine","122.0964","T3D4218"
"UFFBMTHBGFGIHF-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO002801","2,6-Dimethylaniline","122","T3D4218"
"UFNOUKDBUJZYDE-UHFFFAOYNA-N","CC(C1CC1)C(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1","Cyproconazole; LC-ESI-ITFT; MS2; CE","292.121116","T3D4492"
"UFWIBTONFRDIAS-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU592019","Naphthalene","128.0621","T3D0078"
"UFWIBTONFRDIAS-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU592004","Naphthalene","129.0699","T3D0078"
"UGJMXCAKCUNAIE-UHFFFAOYSA-N","O=C(O)CC1(CN)CCCCC1","Gabapentin (Neurontin)","172.133","T3D2952"
"UHSKFQJFRQCDBE-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU271103","Ropinirole","261.1961","T3D2731"
"UHXUZOCRWCRNSJ-QPJJXVBHSA-N","MSBNK-Eawag-EA294205","Methomyl","163.0536","T3D0984"
"ULFRLSNUDGIQQP-UHFFFAOYSA-N","FiehnHILIC000743","Rizatriptan","270.1709","T3D2940"
"ULFRLSNUDGIQQP-UHFFFAOYSA-N","FiehnHILIC002308","Rizatriptan","270.1724","T3D2940"
"ULGZDMOVFRHVEP-RWJQBGPGSA-N","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O","Erythromycin; LC-ESI-ITFT; MS2; CE 70 eV; [M+H]+","734.468518","T3D4764"
"ULGZDMOVFRHVEP-RWJQBGPGSA-N","MSBNK-Eawag-EA018910","Erythromycin","734.4685","T3D4764"
"ULGZDMOVFRHVEP-RWJQBGPGSA-N","VF-NPL-LTQ006444","ERYTHROMYCIN","734.258443196615","T3D4764"
"ULGZDMOVFRHVEP-RWJQBGPGSA-N","O=C1OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","Erythromycin","734.467","T3D4764"
"ULGZDMOVFRHVEP-RWJQBGPGSA-N","O=C1OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","Erythromycin A","734.5","T3D4764"
"ULSDMUVEXKOYBU-ZDUSSCGKSA-N","O=C1OCC(N1)CC=2C=CC=3NC=C(C3C2)CCN(C)C","Zolmitriptan (Zomig)","288.171","T3D2748"
"ULSDMUVEXKOYBU-ZDUSSCGKSA-N","FiehnHILIC002427","Zolmitriptan","288.1728","T3D2748"
"ULSDMUVEXKOYBU-ZDUSSCGKSA-N","FiehnHILIC000869","Zolmitriptan","288.1703","T3D2748"
"UMFJAHHVKNCGLG-UHFFFAOYSA-N","MSBNK-Eawag-EQ344706","N-Nitrosodimethylamine (NDMA)","75.0553","T3D0199"
"UMGDCJDMYOKAJW-UHFFFAOYSA-N","MoNA038693","THIOUREA","77.01679514","T3D4891"
"UNAANXDKBXWMLN-UHFFFAOYNA-N","ClC1=CC=C(C=C1)C2(CCC2)C(N(C)C)CC(C)C","Sibutramine","280.18265395217","T3D2986"
"UNAHYJYOSSSJHH-UHFFFAOYSA-N","MSBNK-Eawag-EQ309905","Oryzalin","347.102","T3D4522"
"UQCNKQCJZOAFTQ-ISWURRPUSA-N","FiehnHILIC002213","Oxymorphone","302.1404","T3D3015"
"UQCNKQCJZOAFTQ-ISWURRPUSA-N","FiehnHILIC000647","Oxymorphone","302.1382","T3D3015"
"UQDUPQYQJKYHQI-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU508103","Methyl laurate","215.2006","T3D4846"
"UQVKZNNCIHJZLS-UHFFFAOYSA-N","UA000901","PHIP","225.1135","T3D4581"
"URKOMYMAXPYINW-UHFFFAOYSA-N","OCCOCCN1CCN(C2=NC=3C=CC=CC3SC=4C=CC=CC42)CC1","Quetiapine","384.17402468317","T3D2555"
"URKOMYMAXPYINW-UHFFFAOYSA-N","FiehnHILIC000722","Quetiapine","384.1733","T3D2555"
"URKOMYMAXPYINW-UHFFFAOYSA-N","OCCOCCN1CCN(C2=NC=3C=CC=CC3SC=4C=CC=CC42)CC1","Quetiapine","384.165","T3D2555"
"USSIQXCVUWKGNF-UHFFFAOYNA-N","O=C(CC)C(C=1C=CC=CC1)(C=2C=CC=CC2)CC(N(C)C)C","Methadone","310.21654094517","T3D2676"
"UXADOQPNKNTIHB-UHFFFAOYSA-N","ClC=1C=CC=CC1C=2N=NC(=NN2)C3=CC=CC=C3Cl","Pesticide4_Clofentezine_C14H8Cl2N4_1,2,4,5-Tetrazine, 3,6-bis(2-chlorophenyl)-","303.02","T3D3811"
"VAIZTNZGPYBOGF-CYBMUJFWSA-N","MSBNK-LCSB-LU021502","Fluazifop-P-butyl","384.1417","T3D3841"
"VAIZTNZGPYBOGF-UHFFFAOYSA-N","LU125604","Fluazifop-butyl","384.1417","T3D3840"
"VAOCPAMSLUNLGC-UHFFFAOYSA-N","LU051503","Metronidazole","172.0717","T3D4703"
"VAOCPAMSLUNLGC-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003379","Metronidazole","172","T3D4703"
"VAOCPAMSLUNLGC-UHFFFAOYSA-N","FiehnHILIC002101","Metronidazole","172.0715","T3D4703"
"VBCVPMMZEGZULK-NRFANRHFSA-N","O=C(OC)N(C(=O)N1N=C2C=3C=CC(Cl)=CC3CC2(OC1)C(=O)OC)C4=CC=C(OC(F)(F)F)C=C4","Pesticide3_Indoxacarb_C22H17ClF3N3O7_Methyl (4aS)-7-chloro-2-{(methoxycarbonyl)[4-(trifluoromethoxy)phenyl]carbamoyl}-2,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a(3H)-carboxylate","550.06","T3D3864"
"VBCVPMMZEGZULK-NRFANRHFSA-N","MSBNK-Waters-WA000029","Indoxacarb","528.25","T3D3864"
"VBCVPMMZEGZULK-NRFANRHFSA-N","O=C(OC)N(C(=O)N1N=C2C=3C=CC(Cl)=CC3CC2(OC1)C(=O)OC)C4=CC=C(OC(F)(F)F)C=C4","Pesticide3_Indoxacarb_C22H17ClF3N3O7_Methyl (4aS)-7-chloro-2-{(methoxycarbonyl)[4-(trifluoromethoxy)phenyl]carbamoyl}-2,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a(3H)-carboxylate","528.078","T3D3864"
"VBLJFQYCTRKKKF-UHFFFAOYSA-N","CCOP(=O)(OCC)OC1=NC(=NC(C)=C1)C(C)C","Diazoxon; LC-ESI-ITFT; MS2; CE","289.13117","T3D4494"
"VCKUSRYTPJJLNI-UHFFFAOYNA-N","O=C(N1CCN(C2=NC=3C=C(OC)C(OC)=CC3C(=N)N2)CC1)C4OCCC4","Terazosin","388.19793075717","T3D3537"
"VDLGAVXLJYLFDH-UHFFFAOYSA-N","EQ305702","Fenhexamid","302.0709","T3D3838"
"VEENJGZXVHKXNB-VOTSOKGWSA-N","MSBNK-LCSB-LU136701","Dicrotophos","238.0839","T3D3826"
"VEENJGZXVHKXNB-VOTSOKGWSA-N","CCMSLIB00001058692","Pesticide1_Dicrotophos_C8H16NO5P_(2E)-4-(Dimethylamino)-4-oxo-2-buten-2-yl dimethyl phosphate","260.066","T3D3826"
"VEMKTZHHVJILDY-UHFFFAOYSA-N","MSBNK-LCSB-LU015802","Resmethrin","339.1955","T3D1027"
"VEMKTZHHVJILDY-UXHICEINSA-N","LU018301","Bioresmethrin","339.1955","T3D1844"
"VGKDLMBJGBXTGI-SJCJKPOMSA-N","AU150003","Sertraline","306.0811","T3D2985"
"VGPYEHKOIGNJKV-UHFFFAOYSA-N","EA015613","Asulam","231.0434","T3D0923"
"VHBFFQKBGNRLFZ-UHFFFAOYSA-N","O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1","Flavone","223.075356","T3D4924"
"VHBFFQKBGNRLFZ-UHFFFAOYSA-N","VF-NPL-QEHF014149","flavone","245.05729675293","T3D4924"
"VHBFFQKBGNRLFZ-UHFFFAOYSA-N","CCMSLIB00005722670","NCGC00090962-07!2-phenylchromen-4-one [IIN-based: Match]","223.076","T3D4924"
